pathway,pval,padj,log2err,ES,NES,size,leadingEdge,direction,path_clean,signif
KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MO_UP,0.051636807025510434,0.12380391082019972,0.3217759180753611,0.24016863351068873,1.2422388670519908,180,,Enriched in ΔSX,Kannan Blood 2012 2013 Tiv Age 65pls Revaccinated In 6 9 Mo Vs Revaccinated In 12 13 Mo Up,
NAKAYA_MONOCYTE_FLUMIST_AGE_18_50YO_7DY_UP,0.05128091858764276,0.12380391082019972,0.3217759180753611,0.19566337532775183,1.1428054977291835,474,,Enriched in ΔSX,Nakaya Monocyte Flumist Age 18 50yo 7dy Up,
HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP,0.052969502407704656,0.12401095269568503,0.24891111443470243,-0.3526587748838601,-1.3861471645542542,56,,Enriched in ΔHC,Howard Nk Cell Inact Monov Influenza A Indonesia 05 2005 H5n1 Age 18 49yo 3dy Up,
NAKAYA_PBMC_IMUVAC_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0DY_PREIMM_TIV_UP,0.05287713841368585,0.12401095269568503,0.24504178543099617,-0.38857085350503817,-1.4432394214597641,41,,Enriched in ΔHC,Nakaya Pbmc Imuvac Male Age 14 27yo 1d Postboost Vs 0dy Preimm Tiv Up,
NAKAYA_PBMC_FLUMIST_AGE_18_50YO_3DY_IFN_SUBSET_UP,0.05687203791469194,0.13133146345487545,0.2377938344236881,-0.41038743943044603,-1.4383086571576915,32,,Enriched in ΔHC,Nakaya Pbmc Flumist Age 18 50yo 3dy Ifn Subset Up,
QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_7DY_UP,0.05741626794258373,0.13133146345487545,0.2377938344236881,-0.42887859077349144,-1.4307326104601341,27,,Enriched in ΔHC,Qiu Pbmc Heptatitis B Surface Antigen Age Under50 Non Responders Vs Responders 7dy Up,
SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_1DY_UP,0.05953524090106739,0.13463082885582284,0.3217759180753611,-0.4734602190085347,-1.4924091718663537,21,,Enriched in ΔHC,Sobolev Pbmc Pandemrix Age 18 64yo 1dy Up,
NAKAYA_B_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN,0.061658154374417434,0.1378648620281918,0.3217759180753611,0.21440906577442892,1.1871377514674064,273,,Enriched in ΔSX,Nakaya B Cell Fluarix Fluvirin Age 18 50yo 7dy Dn,
NAKAYA_MONOCYTE_FLUMIST_AGE_18_50YO_7DY_DN,0.06953560976664709,0.1537509593729197,0.2878051305355643,0.22030061684535376,1.1819497974982582,240,,Enriched in ΔSX,Nakaya Monocyte Flumist Age 18 50yo 7dy Dn,
HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_3DY_DN,0.07216494845360824,0.15781126090404438,0.21925034670375515,-0.46596966048879035,-1.408761106812725,18,,Enriched in ΔHC,Hoek Myeloid Dendritic Cell 2011 2012 Tiv Adult 3dy Dn,
SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_2_TO_4DY_DN,0.07692307692307693,0.16638795986622074,0.20207170902115992,-0.39234299940177475,-1.3992053739731358,34,,Enriched in ΔHC,Scherer Pbmc Apsv Wetvax Age 18 32yo 2 To 4dy Dn,
OCONNOR_PBMC_MENVEO_ACWYVAX_AGE_30_70YO_7DY_AFTER_SECOND_DOSE_VS_7DY_AFTER_FIRST_DOSE_DN,0.07793486367097469,0.16676384807015013,0.2878051305355643,0.21419613218872485,1.1555906732421155,242,,Enriched in ΔSX,Oconnor Pbmc Menveo Acwyvax Age 30 70yo 7dy After Second Dose Vs 7dy After First Dose Dn,
HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN,0.0928462709284627,0.1965575310081285,0.1797823162983236,-0.29588990135981447,-1.288494026820218,103,,Enriched in ΔHC,Howard Neutrophil Inact Monov Influenza A Indonesia 05 2005 H5n1 Age 18 49yo 1dy Dn,
BUCASAS_PBMC_FLUARIX_FLUVIRIN_CAUCASIAN_MALE_AGE_18_40YO_HIGH_RESPONDERS_1DY_TOP_FUNCTIONAL_NETWORK_POSITIVE,0.09450171821305842,0.1979562307831434,0.19002330527910832,-0.44947495666286,-1.3588928445872603,18,,Enriched in ΔHC,Bucasas Pbmc Fluarix Fluvirin Caucasian Male Age 18 40yo High Responders 1dy Top Functional Network Positive,
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_TO_48HR_EARLY_DN,0.10655737704918032,0.21723055484399958,0.22798720285044224,0.36848871273565137,1.3851558508042643,36,,Enriched in ΔSX,Fuller Pbmc F Tularensis Vaccine Lvs Age 22 54yo 18hr To 48hr Early Dn,
HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_0DY_POSITIVE,0.10697786117945707,0.21723055484399958,0.2878051305355643,0.19417343956505356,1.137065505179375,465,,Enriched in ΔSX,Haralambieva Pbmc Fluarix Age 50 74yo Corr With 28d Mem B Cell Response At 0dy Positive,
HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_7DY_UP,0.10679611650485436,0.21723055484399958,0.21392785549235627,0.42823372282852756,1.3796589134935207,20,,Enriched in ΔSX,Hoek Myeloid Dendritic Cell 2011 2012 Tiv Adult 7dy Up,
MATSUMIYA_PBMC_MODIFIED_VACCINIA_ANKARA_VACCINE_AGE_18_55YO_2DY_UP,0.11147011308562198,0.22406618690948255,0.16823816568963962,-0.32548615571485734,-1.289013726771991,61,,Enriched in ΔHC,Matsumiya Pbmc Modified Vaccinia Ankara Vaccine Age 18 55yo 2dy Up,
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_3DY_DN,0.1152073732718894,0.22926267281105991,0.1608014010700223,-0.28928533225706654,-1.2528749064910178,102,,Enriched in ΔHC,Gaucher Pbmc Yf Vax Stamaril Unknown Age 3dy Dn,
NAKAYA_MYELOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN,0.11715481171548117,0.2308297775384233,0.27128855468895297,0.20892584898672076,1.1419176099691117,259,,Enriched in ΔSX,Nakaya Myeloid Dendritic Cell Fluarix Fluvirin Age 18 50yo 7dy Dn,
HOFT_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_BCG_VACCINE_AGE_18_45YO_56D_TOP_100_DEG_AFTER_IN_VITRO_RE_STIMULATION_DN,0.11968503937007874,0.23350316504554577,0.1596467019199062,-0.3374139374121915,-1.28137699356529,46,,Enriched in ΔHC,Hoft Cd4 Positive Alpha Beta Memory T Cell Bcg Vaccine Age 18 45yo 56d Top 100 Deg After In Vitro Re Stimulation Dn,
QUEREC_MODEL_PBMC_YF_17D_VACCINE_AGE_18_45_7DY_PREDICTIVE,0.12852664576802508,0.24831847094987372,0.15315880868307333,-0.361271422335979,-1.2972976362126114,35,,Enriched in ΔHC,Querec Model Pbmc Yf 17d Vaccine Age 18 45 7dy Predictive,
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_192HR_DN,0.1371610845295056,0.2575005266167133,0.14920754243532175,-0.38070831932026855,-1.2700373001660332,27,,Enriched in ΔHC,Fuller Pbmc F Tularensis Vaccine Lvs Age 22 54yo 192hr Dn,
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_2MO_UP,0.13612565445026178,0.2575005266167133,0.13427345288320233,-0.23767317829014564,-1.1724652715392399,267,,Enriched in ΔHC,Garcia Pineres Pbmc Hpv 16 L1 Vlp Age 18 25yo 2mo Up,
HOFT_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_BCG_VACCINE_AGE_18_45YO_56D_TOP_100_DEG_AFTER_IN_VITRO_RE_STIMULATION_UP,0.13582342954159593,0.2575005266167133,0.1552419662288392,-0.4223666965553761,-1.2924193671079418,19,,Enriched in ΔHC,Hoft Cd4 Positive Alpha Beta Memory T Cell Bcg Vaccine Age 18 45yo 56d Top 100 Deg After In Vitro Re Stimulation Up,
HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP,0.14267834793491865,0.2653550583088674,0.1275053153001827,-0.2261389126363156,-1.1469075989413744,369,,Enriched in ΔHC,Howard Neutrophil Inact Monov Influenza A Indonesia 05 2005 H5n1 Age 18 49yo 1dy Up,
LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_DT_ANTIBODY_3DY_NEGATIVE,0.1458670988654781,0.2663078226993591,0.1455161460903603,-0.377870893058291,-1.2383829941989275,25,,Enriched in ΔHC,Li Pbmc Menactra Age 18 45yo Correlated With Anti Dt Antibody 3dy Negative,
WEINBERGER_BLOOD_TWINRIX_AGE_20_40_AND_60_84YO_CORRELATED_WITH_ANTI_HBS_CONC_PRIMARY_VACC_1DY_SIGNIFICANT,0.14513556618819776,0.2663078226993591,0.1446305280344838,-0.3780834047190132,-1.2612806240332477,27,,Enriched in ΔHC,Weinberger Blood Twinrix Age 20 40 And 60 84yo Correlated With Anti Hbs Conc Primary Vacc 1dy Significant,
NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_ATIV_UP,0.1484992101105845,0.26864857101823925,0.14205664357582118,-0.34286481472575536,-1.2587876941004397,40,,Enriched in ΔHC,Nakaya Pbmc Fluad Male Age 14 27yo 1d Postboost Vs 0d Preimm Mf59 Adjuvanted 1dy Ativ Up,
FLETCHER_PBMC_BCG_10W_INFANT_BCG_STIMULATED_VS_UNSTIMULATED_10W_UP,0.15201192250372578,0.270092612305727,0.13574094381042484,-0.27503011242004777,-1.2051327992045024,108,,Enriched in ΔHC,Fletcher Pbmc Bcg 10w Infant Bcg Stimulated Vs Unstimulated 10w Up,
HOFT_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_BCG_VACCINE_AGE_18_45YO_ID_56D_TOP_100_DEG_AFTER_IN_VITRO_RE_STIMULATION_DN,0.15176151761517614,0.270092612305727,0.1882041463084906,0.33279188587751307,1.2833609103074857,38,,Enriched in ΔSX,Hoft Cd4 Positive Alpha Beta Memory T Cell Bcg Vaccine Age 18 45yo Id 56d Top 100 Deg After In Vitro Re Stimulation Dn,
HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_7DY_DN,0.15718157181571815,0.2768064848790081,0.1847064712077387,0.33121110625273065,1.277264875925797,38,,Enriched in ΔSX,Hoek Neutrophil 2011 2012 Tiv Adult 7dy Dn,
HOFT_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_BCG_VACCINE_AGE_18_45YO_ID_56D_TOP_100_DEG_AFTER_IN_VITRO_RE_STIMULATION_UP,0.1674565560821485,0.2915406427221172,0.13284630060618333,-0.33863790176007436,-1.229808241699532,38,,Enriched in ΔHC,Hoft Cd4 Positive Alpha Beta Memory T Cell Bcg Vaccine Age 18 45yo Id 56d Top 100 Deg After In Vitro Re Stimulation Up,
NAKAYA_PBMC_FLUMIST_AGE_18_50YO_7DY_IFN_SUBSET_UP,0.16847826086956522,0.2915406427221172,0.17821987495197314,0.3464381832103548,1.2756390805603561,33,,Enriched in ΔSX,Nakaya Pbmc Flumist Age 18 50yo 7dy Ifn Subset Up,
FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_UP,0.17981072555205047,0.3084683998694659,0.1275053153001827,-0.29514507891547553,-1.2066313627522764,72,,Enriched in ΔHC,Fletcher Pbmc Bcg 10w Infant Ppd Stimulated Vs Unstimulated 10w Up,
ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_NAIVE_NOT_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP,0.1875,0.3189102564102564,0.16440575583821013,0.37230874643215517,1.252052380687138,24,,Enriched in ΔSX,Erwin Cohen Pbmc Tc 83 Age 18 45yo Naive Not Previously Immunized 24hr Deg Canonical Pathway Members Up,
FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_0DY_POSITIVE,0.19166666666666668,0.3205182072829132,0.12687572992985735,-0.3813254767781301,-1.2178786485013746,22,,Enriched in ΔHC,Franco Blood Sanofi Pasteur Sa Inactivated Influenza Vaccine Correlated With Antibody Response Age 18 40yo 0dy Positive,
ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_3DY_UP,0.1910919540229885,0.3205182072829132,0.11673920479122178,-0.25667788871586605,-1.1601156206877965,131,,Enriched in ΔHC,Zak Pbmc Mrkad5 Hiv 1 Gag Pol Nef Age 20 50yo 3dy Up,
TSANG_PBMC_FLUVIRIN_PANDEMRIX_ADULT_CORR_WITH_CELL_FREQ_CD27HI_CD38HI_CD20_NEG_PLASMABLASTS_AND_CD38PLUS_OF_IGD_CD27PLUS_MEM_B_CELLS_7DY_POSITIVE,0.1949685534591195,0.3233228511530399,0.12154328203546907,-0.2926669731835814,-1.1941592511559216,70,,Enriched in ΔHC,Tsang Pbmc Fluvirin Pandemrix Adult Corr With Cell Freq Cd27hi Cd38hi Cd20 Neg Plasmablasts And Cd38plus Of Igd Cd27plus Mem B Cells 7dy Positive,
PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_3DY_DN,0.20572916666666666,0.3383479683195592,0.1563124030731863,0.36110880495026226,1.214387637297834,24,,Enriched in ΔSX,Patel Skin Of Body Zostavax Age 70 93yo Vzv Challenge 3dy Dn,
SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_5_TO_7DY_DN,0.2087378640776699,0.34048225370046153,0.14920754243532175,0.37825141698255743,1.2186287794772788,20,,Enriched in ΔSX,Scherer Pbmc Apsv Wetvax Age 18 40yo 5 To 7dy Dn,
MATSUMIYA_PBMC_MODIFIED_VACCINIA_ANKARA_VACCINE_AGE_18_55YO_VACCINATED_VS_CONTROL_TREATED_IN_VITRO_WITH_WILD_TYPE_MVA_6HR_UP,0.21359223300970873,0.34278108362041965,0.1473312136993771,0.37574577766838524,1.2105562540559642,20,,Enriched in ΔSX,Matsumiya Pbmc Modified Vaccinia Ankara Vaccine Age 18 55yo Vaccinated Vs Control Treated In Vitro With Wild Type Mva 6hr Up,
NAKAYA_MYELOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP,0.2122905027932961,0.34278108362041965,0.23112670967383428,0.19053394306602175,1.0901675023949366,390,,Enriched in ΔSX,Nakaya Myeloid Dendritic Cell Fluarix Fluvirin Age 18 50yo 7dy Up,
NAKAYA_MYELOID_DENDRITIC_CELL_FLUMIST_AGE_18_50YO_7DY_DN,0.22540983606557377,0.35885245901639345,0.19002330527910832,0.1981422764235873,1.0772043619701126,252,,Enriched in ΔSX,Nakaya Myeloid Dendritic Cell Flumist Age 18 50yo 7dy Dn,
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_1DY_DN,0.23266563944530047,0.3674639861080539,0.10839425585339667,-0.2736284103319499,-1.1467977103335738,83,,Enriched in ΔHC,Anderson Blood Cn54gp140 Adjuvanted With Gla Af Age 18 45yo 1dy Dn,
HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_1DY_UP,0.24561403508771928,0.38485978726343417,0.10714023727672473,-0.342341703407105,-1.1420468391804144,27,,Enriched in ΔHC,Hoek Myeloid Dendritic Cell 2011 2012 Tiv Adult 1dy Up,
ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_CORRELATED_WITH_CD8_T_CELL_RESPONSE_3DY_NEGATIVE,0.24834437086092714,0.38609788907284764,0.10882012676916121,-0.3684542040515869,-1.1614163375558972,21,,Enriched in ΔHC,Zak Pbmc Mrkad5 Hiv 1 Gag Pol Nef Age 20 50yo Correlated With Cd8 T Cell Response 3dy Negative,
FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_1DY_POSITIVE,0.2591508052708638,0.39977527324730155,0.09854998035316907,-0.24761262442830462,-1.1151612718488098,128,,Enriched in ΔHC,Franco Blood Sanofi Pasteur Sa Inactivated Influenza Vaccine Correlated With Antibody Response Age 18 40yo 1dy Positive,
PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_DN,0.26371951219512196,0.4036937148217636,0.09992769737310925,-0.266257036921846,-1.1269569504233508,87,,Enriched in ΔHC,Patel Skin Of Body Zostavax Age 70 93yo Vzv Challenge 6hr Dn,
HOWARD_MONOCYTE_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP,0.29049531459170014,0.4412867756011323,0.08679497567717195,-0.2270867871887225,-1.086603037357351,201,,Enriched in ΔHC,Howard Monocyte Inact Monov Influenza A Indonesia 05 2005 H5n1 Age 18 49yo 1dy Up,
HOWARD_T_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP,0.2939346811819596,0.4431287996606815,0.09466462231533423,-0.30028052549460443,-1.1153093135557264,41,,Enriched in ΔHC,Howard T Cell Inact Monov Influenza A Indonesia 05 2005 H5n1 Age 18 49yo 1dy Up,
KAZMIN_PBMC_P_FALCIPARUM_RTSS_AS01_AGE_UNKNOWN_CORRELATED_WITH_PROTECTION_56DY_NEGATIVE,0.31754874651810583,0.47512932749701553,0.1275053153001827,0.2770146416623383,1.0765057243912686,41,,Enriched in ΔSX,Kazmin Pbmc P Falciparum Rtss As01 Age Unknown Correlated With Protection 56dy Negative,
HOEK_MONOCYTE_2011_2012_TIV_ADULT_1DY_DN,0.34265734265734266,0.5065000285339268,0.11012226383553594,0.3644480348853446,1.0972693052038072,15,,Enriched in ΔSX,Hoek Monocyte 2011 2012 Tiv Adult 1dy Dn,
NAKAYA_MONOCYTE_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP,0.3436055469953775,0.5065000285339268,0.08528846897905017,-0.2559489642916325,-1.0727017923899442,83,,Enriched in ΔHC,Nakaya Monocyte Fluarix Fluvirin Age 18 50yo 7dy Up,
ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_NON_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP,0.35121107266435986,0.5094726062467998,0.09054289484694737,-0.3629413797402359,-1.0887646465271368,17,,Enriched in ΔHC,Erwin Cohen Pbmc Tc 83 Age 18 45yo Non Responders Previously Immunized 24hr Deg Canonical Pathway Members Up,
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_DN,0.3533026113671275,0.5094726062467998,0.08359906036841593,-0.24906479403361542,-1.0660178600664172,96,,Enriched in ΔHC,Garcia Pineres Pbmc Hpv 16 L1 Vlp Age 18 25yo Stimulated Vs Unstimulated 0dy Vaccination Independent Dn,
LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_POLYSACCHARIDE_ANTIBODY_3DY_NEGATIVE,0.3481989708404803,0.5094726062467998,0.09054289484694737,-0.3737772347302503,-1.1008748969883642,16,,Enriched in ΔHC,Li Pbmc Menactra Age 18 45yo Correlated With Anti Polysaccharide Antibody 3dy Negative,
HOFT_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_BCG_VACCINE_AGE_18_45YO_7DY_UP,0.3652312599681021,0.5228850412492972,0.08383610571599288,-0.29450890058174917,-1.0648064510110453,37,,Enriched in ΔHC,Hoft Cd4 Positive Alpha Beta Memory T Cell Bcg Vaccine Age 18 45yo 7dy Up,
HOEK_NK_CELL_2011_2012_TIV_7D_VS_0DY_ADULT_7D_DN,0.3771626297577855,0.5361097380128522,0.08653997374441245,-0.3540531189904915,-1.0621013212255064,17,,Enriched in ΔHC,Hoek Nk Cell 2011 2012 Tiv 7d Vs 0dy Adult 7d Dn,
ERWIN_COHEN_BLOOD_TC_83_AGE_23_48YO_VACCINATED_VS_CONTROL_2DY_UP,0.3871951219512195,0.5391625615763547,0.11988784511542344,0.21330452734367344,1.0292231761306214,114,,Enriched in ΔSX,Erwin Cohen Blood Tc 83 Age 23 48yo Vaccinated Vs Control 2dy Up,
SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP,0.39228295819935693,0.5391625615763547,0.08041999687615399,-0.26462493529190056,-1.0322503117765016,54,,Enriched in ΔHC,Scherer Pbmc Apsv Wetvax Age 18 40yo Joint To Vaccinia And Yellow Fever Up,
SCHERER_PBMC_YF_VAX_AGE_18_40YO_4_TO_7DY_UP,0.39285714285714285,0.5391625615763547,0.06847149044920875,-0.20793581543669828,-1.032494798049581,284,,Enriched in ΔHC,Scherer Pbmc Yf Vax Age 18 40yo 4 To 7dy Up,
SCHERER_PBMC_YF_VAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP,0.39228295819935693,0.5391625615763547,0.08041999687615399,-0.26462493529190056,-1.0322503117765016,54,,Enriched in ΔHC,Scherer Pbmc Yf Vax Age 18 40yo Joint To Vaccinia And Yellow Fever Up,
SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_HIGH_VS_LOW_RESPONDERS_MEDIUM_HIGH_ADVERSE_EVENTS_SCORE_1DY_CORRELATED_WITH_TRANSITIONAL_B_CELLS_UP,0.38576158940397354,0.5391625615763547,0.08289621345715653,-0.3381414096258076,-1.0658664040880617,21,,Enriched in ΔHC,Sobolev Pbmc Pandemrix Age 18 64yo High Vs Low Responders Medium High Adverse Events Score 1dy Correlated With Transitional B Cells Up,
SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_5_TO_7DY_UP,0.4174917491749175,0.5690469731904697,0.07850290473486872,-0.3206629979422286,-1.0341191283453852,23,,Enriched in ΔHC,Scherer Pbmc Apsv Wetvax Age 18 40yo 5 To 7dy Up,
SCHERER_PBMC_YF_VAX_AGE_18_40YO_4_TO_7DY_DN,0.4297297297297297,0.5817429674572532,0.0668966276500666,-0.21317923369390246,-1.0250360711320758,218,,Enriched in ΔHC,Scherer Pbmc Yf Vax Age 18 40yo 4 To 7dy Dn,
FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_14DY_POSITIVE,0.43527508090614886,0.5852685209481325,0.07530937641727728,-0.31479451832837996,-1.0295509167959325,24,,Enriched in ΔHC,Franco Blood Sanofi Pasteur Sa Inactivated Influenza Vaccine Correlated With Antibody Response Age 18 40yo 14dy Positive,
SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_50_TO_60DY_DN,0.4474053295932679,0.5975413462353041,0.06674261342419166,-0.2206971844306184,-1.007145355730302,140,,Enriched in ΔHC,Scherer Pbmc Apsv Wetvax Age 18 32yo 50 To 60dy Dn,
NAKAYA_PLASMACYTOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP,0.452755905511811,0.6006561679790026,0.12687572992985735,0.18814115751925,0.9959112462121711,214,,Enriched in ΔSX,Nakaya Plasmacytoid Dendritic Cell Fluarix Fluvirin Age 18 50yo 7dy Up,
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_3DY_UP,0.4601990049751244,0.6064874303976805,0.09592067779217453,0.29502044041025355,0.9734458649382558,22,,Enriched in ΔSX,Anderson Blood Cn54gp140 Adjuvanted With Gla Af Age 18 45yo 3dy Up,
QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_EXPANSION_OF_VZV_SPECIFIC_T_CELLS_TO_PEAK_AT_1DY_NEGATIVE,0.5150645624103299,0.6743279468398398,0.06103637283091772,-0.21318723943161744,-0.9650448867236929,130,,Enriched in ΔHC,Qi Pbmc Zostavax Age 50 75yo Correlated With Expansion Of Vzv Specific T Cells To Peak At 1dy Negative,
NAKAYA_PBMC_FLUAD_IMUVAC_MALE_AGE_14_27YO_CORRELATED_WITH_HAI_RESPONSE_MF59_ADJUVANTED_AND_NON_1DY_GENES_IN_BTM_M75_POSITIVE,0.5365025466893039,0.6978039659553691,0.06720650937104644,-0.3133136015183629,-0.9587227636153888,19,,Enriched in ΔHC,Nakaya Pbmc Fluad Imuvac Male Age 14 27yo Correlated With Hai Response Mf59 Adjuvanted And Non 1dy Genes In Btm M75 Positive,
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_RESPONDERS_28DY_UP,0.5411203814064363,0.6992399733758494,0.05009228744021063,-0.18810612849785763,-0.9723758675635552,424,,Enriched in ΔHC,Thakar Pbmc Inactivated Influenza Age 21 30yo Responders 28dy Up,
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_6HR_DN,0.567398119122257,0.7149114173228346,0.06064040094941603,-0.2485840993975148,-0.9392939045773023,45,,Enriched in ΔHC,Anderson Blood Cn54gp140 Adjuvanted With Gla Af Age 18 45yo 6hr Dn,
ERWIN_COHEN_BLOOD_VACCINE_TC_83_AGE_23_48YO_VACCINATED_VS_CONTROL_2DY_DN,0.5718799368088467,0.7149114173228346,0.06064040094941603,-0.26448802169803104,-0.9269665071882972,32,,Enriched in ΔHC,Erwin Cohen Blood Vaccine Tc 83 Age 23 48yo Vaccinated Vs Control 2dy Dn,
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_DN,0.568019093078759,0.7149114173228346,0.08175155825321447,0.2977273931368077,0.9053094160930676,16,,Enriched in ΔSX,Fuller Pbmc F Tularensis Vaccine Lvs Age 22 54yo 18hr Dn,
HOEK_PBMC_INACTIVATED_INFLUENZA_ADULT_7DY_UP,0.5748031496062992,0.7149114173228346,0.06024840861580194,-0.24805560686917608,-0.9284601123734036,43,,Enriched in ΔHC,Hoek Pbmc Inactivated Influenza Adult 7dy Up,
NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_3DY_DN,0.558282208588957,0.7149114173228346,0.1446305280344838,0.17066242015035427,0.9828549526340303,425,,Enriched in ΔSX,Nakaya Pbmc Fluarix Fluvirin Age 18 50yo 3dy Dn,
SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_CORRELATED_WITH_AGE_1DY_POSITIVE,0.5686900958466453,0.7149114173228346,0.06143641072012707,-0.2774185594427268,-0.9410907631672503,29,,Enriched in ΔHC,Sobolev Pbmc Pandemrix Age 18 64yo Correlated With Age 1dy Positive,
PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_TOP_30_DEG_UP,0.5811258278145696,0.7182859610875736,0.06211241889494712,-0.2934317144204657,-0.9249355370016368,21,,Enriched in ΔHC,Patel Skin Of Body Zostavax Age 70 93yo Vzv Challenge 6hr Top 30 Deg Up,
