pathway,pval,padj,log2err,ES,NES,size,leadingEdge,direction,path_clean,signif
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,0.19785276073619631,0.8002945508100148,0.11881503941226282,-0.30367982557028955,-1.197383982001328,56,,Enriched in ΔHC,Reactome Signaling By Braf And Raf1 Fusions,
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,0.20984455958549222,0.8175936606650284,0.15419096658142434,0.36471433737009934,1.2081486934415009,21,,Enriched in ΔSX,Reactome Bbsome Mediated Cargo Targeting To Cilium,
REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES,0.20984455958549222,0.8175936606650284,0.15419096658142434,0.36554842841302493,1.2109116942354599,21,,Enriched in ΔSX,Reactome Evasion By Rsv Of Host Interferon Responses,
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,0.20833333333333334,0.8175936606650284,0.1608014010700223,0.2602232723267318,1.148334232941001,68,,Enriched in ΔSX,Reactome Hdr Through Homologous Recombination Hrr,
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,0.21019108280254778,0.8175936606650284,0.11724971674979229,-0.34443946646550055,-1.1990763757647134,32,,Enriched in ΔHC,Reactome Lysosome Vesicle Biogenesis,
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,0.20947630922693267,0.8175936606650284,0.15114876138548375,0.3737586179874541,1.2066647087671885,19,,Enriched in ΔSX,Reactome Miscellaneous Transport And Binding Events,
REACTOME_MITOPHAGY,0.208,0.8175936606650284,0.11828752612408502,-0.3264999883704413,-1.1784849697388229,39,,Enriched in ΔHC,Reactome Mitophagy,
REACTOME_PEPTIDE_HORMONE_METABOLISM,0.21011058451816747,0.8175936606650284,0.11673920479122178,-0.31969843492093125,-1.1949039591575448,44,,Enriched in ΔHC,Reactome Peptide Hormone Metabolism,
REACTOME_SIALIC_ACID_METABOLISM,0.20684039087947884,0.8175936606650284,0.11988784511542344,-0.35822052814435257,-1.202752816648015,27,,Enriched in ΔHC,Reactome Sialic Acid Metabolism,
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS,0.20421393841166938,0.8175936606650284,0.12043337164225933,-0.3539561868797492,-1.2127816139822567,30,,Enriched in ΔHC,Reactome Signaling By Csf1 M Csf In Myeloid Cells,
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.21311475409836064,0.8257152041144326,0.15740289930528326,0.2816414308992182,1.1517563817318475,46,,Enriched in ΔSX,Reactome Degradation Of Gli1 By The Proteasome,
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM,0.22033898305084745,0.8310041407867494,0.1446305280344838,0.3813312083596451,1.1908367687789267,16,,Enriched in ΔSX,Reactome Cobalamin Cbl Vitamin B12 Transport And Metabolism,
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,0.21994884910485935,0.8310041407867494,0.14920754243532175,0.32387562703244144,1.1501477006461638,26,,Enriched in ΔSX,Reactome Downregulation Of Tgf Beta Receptor Signaling,
REACTOME_FORMATION_OF_THE_NON_CANONICAL_BAF_NCBAF_COMPLEX,0.2214765100671141,0.8310041407867494,0.11724971674979229,-0.41152882754687226,-1.2081626579039126,17,,Enriched in ΔHC,Reactome Formation Of The Non Canonical Baf Ncbaf Complex,
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,0.2190721649484536,0.8310041407867494,0.15016980212840597,0.32675907927557246,1.1698305511591425,27,,Enriched in ΔSX,Reactome G1 S Specific Transcription,
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,0.21772151898734177,0.8310041407867494,0.14920754243532175,0.34015976840682954,1.1675044039562326,23,,Enriched in ΔSX,Reactome Ikk Complex Recruitment Mediated By Rip1,
REACTOME_PROTEIN_FOLDING,0.2183734939759036,0.8310041407867494,0.11101149245045029,-0.2730756647658496,-1.1538599938670135,83,,Enriched in ΔHC,Reactome Protein Folding,
REACTOME_REGULATION_OF_INSULIN_SECRETION,0.2220496894409938,0.8310041407867494,0.1119183163251045,-0.3011927104953697,-1.1641228139239286,52,,Enriched in ΔHC,Reactome Regulation Of Insulin Secretion,
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM,0.22167487684729065,0.8310041407867494,0.1455161460903603,0.37419931353865815,1.178968706275136,17,,Enriched in ΔSX,Reactome Signaling By Fgfr2 Iiia Tm,
REACTOME_SIGNALING_BY_NOTCH3,0.21634615384615385,0.8310041407867494,0.11573444770168878,-0.32153987339543494,-1.1846908350424037,42,,Enriched in ΔHC,Reactome Signaling By Notch3,
REACTOME_COLLAGEN_FORMATION,0.22641509433962265,0.833839043504471,0.11146266692298015,-0.31236390643589224,-1.1735454026990046,46,,Enriched in ΔHC,Reactome Collagen Formation,
REACTOME_HEDGEHOG_ON_STATE,0.2247191011235955,0.833839043504471,0.1552419662288392,0.26162754186294923,1.1311949243416297,64,,Enriched in ΔSX,Reactome Hedgehog On State,
REACTOME_NPAS4_REGULATES_EXPRESSION_OF_TARGET_GENES,0.22580645161290322,0.833839043504471,0.11673920479122178,-0.4152596863915369,-1.2008540419143334,16,,Enriched in ΔHC,Reactome Npas4 Regulates Expression Of Target Genes,
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION,0.22702702702702704,0.833839043504471,0.15114876138548375,0.28691526523982064,1.1493955211219102,43,,Enriched in ΔSX,Reactome Tak1 Dependent Ikk And Nf Kappa B Activation,
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,0.22413793103448276,0.833839043504471,0.1446305280344838,0.3738704127434619,1.1779324570598757,17,,Enriched in ΔSX,Reactome Translesion Synthesis By Polk,
REACTOME_METABOLISM_OF_NUCLEOTIDES,0.228310502283105,0.8339597460889602,0.10882012676916121,-0.27001579016914684,-1.1411332300312753,84,,Enriched in ΔHC,Reactome Metabolism Of Nucleotides,
REACTOME_PKR_MEDIATED_SIGNALING,0.2287480680061824,0.8339597460889602,0.10968406197054928,-0.2820532236049788,-1.149885610265361,67,,Enriched in ΔHC,Reactome Pkr Mediated Signaling,
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,0.23020527859237536,0.8361868207693635,0.10592029273625286,-0.2499697528325393,-1.1283114135014884,125,,Enriched in ΔHC,Reactome Factors Involved In Megakaryocyte Development And Platelet Production,
REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS,0.23452768729641693,0.8365103070355954,0.11146266692298015,-0.34509880373436186,-1.171594638480175,29,,Enriched in ΔHC,Reactome Atp Dependent Chromatin Remodelers,
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,0.23224043715846995,0.8365103070355954,0.15016980212840597,0.2755520687187608,1.13018572056846,47,,Enriched in ΔSX,Reactome Dectin 1 Mediated Noncanonical Nf Kb Signaling,
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC,0.23376623376623376,0.8365103070355954,0.11146266692298015,-0.37236807380990605,-1.178428175728933,21,,Enriched in ΔHC,Reactome Er Quality Control Compartment Erqc,
REACTOME_PROTEIN_UBIQUITINATION,0.23295454545454544,0.8365103070355954,0.15315880868307333,0.25290423949496893,1.121009141415474,71,,Enriched in ΔSX,Reactome Protein Ubiquitination,
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,0.23127035830618892,0.8365103070355954,0.11237851911047504,-0.3628204262387718,-1.1821187955912467,24,,Enriched in ΔHC,Reactome Tnfs Bind Their Physiological Receptors,
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,0.2384,0.8436074422603835,0.10925003948071095,-0.3410766172864055,-1.1791830814873625,31,,Enriched in ΔHC,Reactome Fatty Acyl Coa Biosynthesis,
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,0.23993288590604026,0.8436074422603835,0.1119183163251045,-0.4056276581945226,-1.190838057603187,17,,Enriched in ΔHC,Reactome Post Chaperonin Tubulin Folding Pathway,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,0.23943661971830985,0.8436074422603835,0.15016980212840597,0.260529017102275,1.1185672169826995,61,,Enriched in ΔSX,Reactome Tp53 Regulates Transcription Of Dna Repair Genes,
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,0.23969072164948454,0.8436074422603835,0.1429011493869481,0.31442217474853956,1.1555462226172049,29,,Enriched in ΔSX,Reactome Translation Of Sars Cov 1 Structural Proteins,
REACTOME_REGULATION_OF_TP53_ACTIVITY,0.24381625441696114,0.8542214871062327,0.16823816568963962,0.21567917040208653,1.0921832586914513,151,,Enriched in ΔSX,Reactome Regulation Of Tp53 Activity,
REACTOME_AURKA_ACTIVATION_BY_TPX2,0.24615384615384617,0.8554112554112554,0.10473282158065095,-0.2749479178313558,-1.1319272193906604,71,,Enriched in ΔHC,Reactome Aurka Activation By Tpx2,
REACTOME_RET_SIGNALING,0.24635332252836303,0.8554112554112554,0.10797236031734525,-0.33776321854870445,-1.1572986615840832,30,,Enriched in ΔHC,Reactome Ret Signaling,
REACTOME_SYNTHESIS_OF_PC,0.24675324675324675,0.8554112554112554,0.10797236031734525,-0.37043943483087094,-1.1723246381983115,21,,Enriched in ΔHC,Reactome Synthesis Of Pc,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,0.24802110817941952,0.8568001918925402,0.14205664357582118,0.2962221884028109,1.1333042964234439,33,,Enriched in ΔSX,Reactome Transcriptional Regulation By E2f6,
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,0.24939467312348668,0.8585433346550692,0.08971046527429813,-0.21042389043336704,-1.0786984613147939,406,,Enriched in ΔHC,Reactome Signaling By Receptor Tyrosine Kinases,
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,0.27,0.8598233995584988,0.10395847155995677,-0.4093525964166066,-1.1751875507072589,15,,Enriched in ΔHC,Reactome Acyl Chain Remodelling Of Pc,
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,0.271523178807947,0.8598233995584988,0.08998607949971373,-0.22201009459742352,-1.08972904107339,233,,Enriched in ΔHC,Reactome Aerobic Respiration And Respiratory Electron Transport,
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,0.2656,0.8598233995584988,0.10244940562982624,-0.3323639641670697,-1.149061365038645,31,,Enriched in ΔHC,Reactome Assembly Of Collagen Fibrils And Other Multimeric Structures,
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.26031746031746034,0.8598233995584988,0.10319746694530717,-0.3226162753545028,-1.1519139372102007,37,,Enriched in ΔHC,Reactome Association Of Tric Cct With Target Proteins During Biosynthesis,
REACTOME_BIOLOGICAL_OXIDATIONS,0.2606774668630339,0.8598233995584988,0.09854998035316907,-0.2527213691982767,-1.1258426468782536,111,,Enriched in ΔHC,Reactome Biological Oxidations,
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS,0.266025641025641,0.8598233995584988,0.10244940562982624,-0.3095294062929028,-1.1404391217146155,42,,Enriched in ΔHC,Reactome Class B 2 Secretin Family Receptors,
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,0.2533557046979866,0.8598233995584988,0.10839425585339667,-0.40184651892897605,-1.1797374227042934,17,,Enriched in ΔHC,Reactome Developmental Lineage Of Pancreatic Ductal Cells,
REACTOME_DNA_METHYLATION,0.2516025641025641,0.8598233995584988,0.10592029273625286,-0.3299764127106058,-1.1582427297101654,34,,Enriched in ΔHC,Reactome Dna Methylation,
REACTOME_EGFR_DOWNREGULATION,0.25363489499192243,0.8598233995584988,0.10592029273625286,-0.3526551799561451,-1.1657759978230215,25,,Enriched in ΔHC,Reactome Egfr Downregulation,
REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2,0.2671957671957672,0.8598233995584988,0.13649043778041264,0.2931220485015937,1.1257928726238629,34,,Enriched in ΔSX,Reactome Expression Of Bmal Arntl Clock And Npas2,
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,0.2644230769230769,0.8598233995584988,0.10282184284081514,-0.32255585852226293,-1.1458631576766152,36,,Enriched in ΔHC,Reactome Generation Of Second Messenger Molecules,
REACTOME_GLUCOSE_METABOLISM,0.2665639445300462,0.8598233995584988,0.09992769737310925,-0.27339089074259787,-1.1227776495600559,70,,Enriched in ΔHC,Reactome Glucose Metabolism,
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,0.2676767676767677,0.8598233995584988,0.10512513159700079,-0.39392832781034015,-1.1678653694507293,18,,Enriched in ΔHC,Reactome Growth Hormone Receptor Signaling,
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS,0.2706552706552707,0.8598233995584988,0.14122511964253093,0.26335010960438376,1.10104710626912,55,,Enriched in ΔSX,Reactome High Laminar Flow Shear Stress Activates Signaling By Piezo1 And Pecam1 Cdh5 Kdr In Endothelial Cells,
REACTOME_HOMOLOGY_DIRECTED_REPAIR,0.2601880877742947,0.8598233995584988,0.15214492236756472,0.22494165448764714,1.103724547054256,119,,Enriched in ΔSX,Reactome Homology Directed Repair,
REACTOME_INTERLEUKIN_17_SIGNALING,0.2591549295774648,0.8598233995584988,0.14375898903927542,0.25338207924283973,1.1110047748535739,67,,Enriched in ΔSX,Reactome Interleukin 17 Signaling,
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,0.2683333333333333,0.8598233995584988,0.10434395258194858,-0.40967790084705197,-1.1761214490633358,15,,Enriched in ΔHC,Reactome Interleukin 20 Family Signaling,
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,0.26418152350081037,0.8598233995584988,0.1035763266125924,-0.3327637540855834,-1.1401686923806045,30,,Enriched in ΔHC,Reactome Late Endosomal Microautophagy,
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,0.26791277258566976,0.8598233995584988,0.14920754243532175,0.2259195365322566,1.0769971306365385,106,,Enriched in ΔSX,Reactome Mitotic Spindle Checkpoint,
REACTOME_NOD1_2_SIGNALING_PATHWAY,0.2619047619047619,0.8598233995584988,0.13802224249664274,0.28822039107977604,1.1187500437761932,36,,Enriched in ΔSX,Reactome Nod1 2 Signaling Pathway,
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,0.263681592039801,0.8598233995584988,0.13284630060618333,0.3784250834430969,1.148893970681147,15,,Enriched in ΔSX,Reactome Other Semaphorin Interactions,
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.2554112554112554,0.8598233995584988,0.18302393838448722,0.19244661110825584,1.0644701947664832,279,,Enriched in ΔSX,Reactome Processing Of Capped Intron Containing Pre Mrna,
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,0.26822157434402333,0.8598233995584988,0.14375898903927542,0.24322558647645243,1.095755921145891,78,,Enriched in ΔSX,Reactome Processing Of Dna Double Strand Break Ends,
REACTOME_SIGNAL_TRANSDUCTION_BY_L1,0.25901639344262295,0.8598233995584988,0.10552093684319848,-0.3769109528676258,-1.1710884447616945,20,,Enriched in ΔHC,Reactome Signal Transduction By L1,
REACTOME_TCR_SIGNALING,0.27044025157232704,0.8598233995584988,0.14920754243532175,0.22425403508047426,1.0703515617708954,108,,Enriched in ΔSX,Reactome Tcr Signaling,
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,0.2747747747747748,0.8602216622621024,0.09656295543094219,-0.2625156919426327,-1.1021850453302529,81,,Enriched in ΔHC,Reactome Antigen Activates B Cell Receptor Bcr Leading To Generation Of Second Messengers,
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,0.2768729641693811,0.8602216622621024,0.10099058745592349,-0.33738302900142614,-1.132789319815818,27,,Enriched in ΔHC,Reactome Developmental Cell Lineages Of The Exocrine Pancreas,
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE,0.2760416666666667,0.8602216622621024,0.13284630060618333,0.31014150960419523,1.1257511718252593,28,,Enriched in ΔSX,Reactome Disassembly Of The Destruction Complex And Recruitment Of Axin To The Membrane,
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,0.2727272727272727,0.8602216622621024,0.13355495455759195,0.3032628288721795,1.1212874665053278,30,,Enriched in ΔSX,Reactome Mapk Targets Nuclear Events Mediated By Map Kinases,
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,0.27435064935064934,0.8602216622621024,0.10135074379709887,-0.362375488261778,-1.1468047762311897,21,,Enriched in ΔHC,Reactome Pcna Dependent Long Patch Base Excision Repair,
REACTOME_SENSORY_PROCESSING_OF_SOUND,0.2765625,0.8602216622621024,0.09854998035316907,-0.29529263716071696,-1.1235750051919144,48,,Enriched in ΔHC,Reactome Sensory Processing Of Sound,
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,0.2784184514003295,0.8623116927383246,0.10135074379709887,-0.35280094264927764,-1.1382634111248773,23,,Enriched in ΔHC,Reactome Sealing Of The Nuclear Envelope Ne By Escrt Iii,
REACTOME_FORMATION_OF_NEURONAL_PROGENITOR_AND_NEURONAL_BAF_NPBAF_AND_NBAF,0.2800658978583196,0.8633082592508169,0.10099058745592349,-0.352622992069732,-1.1376892782096866,23,,Enriched in ΔHC,Reactome Formation Of Neuronal Progenitor And Neuronal Baf Npbaf And Nbaf,
REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY,0.2804878048780488,0.8633082592508169,0.09624060232812902,-0.2686584101590539,-1.1144072024262195,74,,Enriched in ΔHC,Reactome Regulation Of T Cell Activation By Cd28 Family,
REACTOME_FORMATION_OF_THE_POLYBROMO_BAF_PBAF_COMPLEX,0.2828282828282828,0.8678085199824329,0.10171390228231093,-0.38612906832219895,-1.1447431809191508,18,,Enriched in ΔHC,Reactome Formation Of The Polybromo Baf Pbaf Complex,
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES,0.2863568215892054,0.8721586430845863,0.09405034657278127,-0.24890668536025806,-1.0841234411786398,96,,Enriched in ΔHC,Reactome Epigenetic Regulation Of Gene Expression By Mll3 And Mll4 Complexes,
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,0.28833333333333333,0.8721586430845863,0.09992769737310925,-0.400840213553493,-1.1507498252472157,15,,Enriched in ΔHC,Reactome Nephrin Family Interactions,
REACTOME_RORA_B_C_AND_NR1D1_REV_ERBA_REGULATE_GENE_EXPRESSION,0.28865979381443296,0.8721586430845863,0.12878871306171366,0.3216099931506218,1.114158390023228,24,,Enriched in ΔSX,Reactome Rora B C And Nr1d1 Rev Erba Regulate Gene Expression,
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,0.28833333333333333,0.8721586430845863,0.09992769737310925,-0.4013692838886708,-1.1522687037807642,15,,Enriched in ΔHC,Reactome Signaling By Erbb2 Ecd Mutants,
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.2872628726287263,0.8721586430845863,0.13284630060618333,0.2724589796257769,1.0996427298648535,44,,Enriched in ΔSX,Reactome Tgf Beta Receptor Signaling Activates Smads,
REACTOME_DOWNSTREAM_TCR_SIGNALING,0.29080118694362017,0.8750306654081721,0.13880510939113969,0.23145278264161176,1.0647698811639545,87,,Enriched in ΔSX,Reactome Downstream Tcr Signaling,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.2913816689466484,0.8750306654081721,0.08783126344801238,-0.22912320412468826,-1.0823397043072727,183,,Enriched in ΔHC,Reactome Transcriptional Regulation By Runx1,
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,0.292817679558011,0.8761543636474833,0.13284630060618333,0.26300555519312907,1.0791407111843432,48,,Enriched in ΔSX,Reactome Degradation Of Cry And Per Proteins,
REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,0.2943722943722944,0.8761543636474833,0.09026354843400684,-0.24077038305164433,-1.092867927794185,128,,Enriched in ΔHC,Reactome Epigenetic Regulation By Wdr5 Containing Histone Modifying Complexes,
REACTOME_PHOSPHORYLATED_BMAL1_CLOCK_ARNTL_CLOCK_ACTIVATES_EXPRESSION_OF_CORE_CLOCK_GENES,0.29441624365482233,0.8761543636474833,0.12625398784911535,0.32895946654888925,1.1157427567754619,22,,Enriched in ΔSX,Reactome Phosphorylated Bmal1 Clock Arntl Clock Activates Expression Of Core Clock Genes,
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,0.3008849557522124,0.8821196922349729,0.13574094381042484,0.2345412013482835,1.0657711787661728,82,,Enriched in ΔSX,Reactome Cellular Responses To Mechanical Stimuli,
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,0.29777070063694266,0.8821196922349729,0.09528798461948437,-0.3223304991655387,-1.1221097590933506,32,,Enriched in ΔHC,Reactome G Alpha Z Signalling Events,
REACTOME_POTASSIUM_CHANNELS,0.300314465408805,0.8821196922349729,0.09405034657278127,-0.3005313711728157,-1.128523373009819,45,,Enriched in ΔHC,Reactome Potassium Channels,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,0.2995008319467554,0.8821196922349729,0.09754492162471996,-0.36924339290135166,-1.1242339120850915,19,,Enriched in ΔHC,Reactome Tp53 Regulates Transcription Of Genes Involved In Cytochrome C Release,
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,0.3006134969325153,0.8821196922349729,0.09255288646847727,-0.27824939490879763,-1.1080637565283151,60,,Enriched in ΔHC,Reactome Transcriptional Regulation Of Granulopoiesis,
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,0.3037593984962406,0.8852928782132322,0.09082414190071554,-0.25635876455777323,-1.0917141313538312,87,,Enriched in ΔHC,Reactome Copi Mediated Anterograde Transport,
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,0.30310880829015546,0.8852928782132322,0.12563992130984047,0.33859266988152226,1.1216183456783613,21,,Enriched in ΔSX,Reactome Estrogen Dependent Nuclear Events Downstream Of Esr Membrane Signaling,
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,0.3054187192118227,0.8867536032944406,0.12154328203546907,0.3566583588489658,1.1237034080527197,17,,Enriched in ΔSX,Reactome Beta Catenin Phosphorylation Cascade,
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,0.3060556464811784,0.8867536032944406,0.09528798461948437,-0.33351085972221317,-1.1075330391791078,26,,Enriched in ΔHC,Reactome Infection With Mycobacterium Tuberculosis,
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,0.3090332805071315,0.8927628103539355,0.09284812141598782,-0.3019896405884662,-1.1047329051708183,40,,Enriched in ΔHC,Reactome Base Excision Repair Ap Site Formation,
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,0.32598039215686275,0.8976934523809524,0.11673920479122178,0.34728180257499397,1.1084855968868579,18,,Enriched in ΔSX,Reactome Activation Of Irf3 Irf7 Mediated By Tbk1 Ikk Ikbke,
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.3181818181818182,0.8976934523809524,0.12878871306171366,0.2506776327854603,1.0821412700890387,63,,Enriched in ΔSX,Reactome Activation Of Nmda Receptors And Postsynaptic Events,
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,0.31239388794567063,0.8976934523809524,0.09624060232812902,-0.3903310630563436,-1.1287650839142032,16,,Enriched in ΔHC,Reactome Assembly Of The Hiv Virion,
REACTOME_CILIUM_ASSEMBLY,0.3296296296296296,0.8976934523809524,0.14641623786055022,0.20214862960635754,1.0464543143730947,181,,Enriched in ΔSX,Reactome Cilium Assembly,
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,0.3181818181818182,0.8976934523809524,0.12878871306171366,0.24932109600243813,1.0762852851693214,63,,Enriched in ΔSX,Reactome Cytosolic Sensors Of Pathogen Associated Dna,
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN,0.3220338983050847,0.8976934523809524,0.11673920479122178,0.3552136168508573,1.1092756806781074,16,,Enriched in ΔSX,Reactome Differentiation Of Keratinocytes In Interfollicular Epidermis In Mammalian Skin,
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,0.3235294117647059,0.8976934523809524,0.11724971674979229,0.3477328766957325,1.1099253762310668,18,,Enriched in ΔSX,Reactome Fgfr2 Mutant Receptor Activation,
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,0.3161993769470405,0.8976934523809524,0.09054289484694737,-0.2851313287075606,-1.096367007147503,51,,Enriched in ΔHC,Reactome Interleukin 12 Family Signaling,
REACTOME_METALLOPROTEASE_DUBS,0.3307291666666667,0.8976934523809524,0.11988784511542344,0.297098363708851,1.0784071810298623,28,,Enriched in ΔSX,Reactome Metalloprotease Dubs,
REACTOME_MICRORNA_MIRNA_BIOGENESIS,0.31958762886597936,0.8976934523809524,0.12154328203546907,0.3144512905461222,1.0893583877274382,24,,Enriched in ΔSX,Reactome Microrna Mirna Biogenesis,
REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,0.32558139534883723,0.8976934523809524,0.08504274637643215,-0.23780140422110457,-1.0739430533017151,122,,Enriched in ΔHC,Reactome Mitf M Regulated Melanocyte Development,
REACTOME_NCAM1_INTERACTIONS,0.3137755102040816,0.8976934523809524,0.12210792028708148,0.33749057845404273,1.1091585892227458,20,,Enriched in ΔSX,Reactome Ncam1 Interactions,
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,0.3224043715846995,0.8976934523809524,0.12503336755527242,0.26083491073067955,1.069822821161394,47,,Enriched in ΔSX,Reactome Non Integrin Membrane Ecm Interactions,
REACTOME_NUCLEOTIDE_CATABOLISM,0.32794830371567046,0.8976934523809524,0.09054289484694737,-0.3301026432130908,-1.0912238360531477,25,,Enriched in ΔHC,Reactome Nucleotide Catabolism,
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,0.3192019950124688,0.8976934523809524,0.11934844059101546,0.3434135922628737,1.1086970101876932,19,,Enriched in ΔSX,Reactome Piwi Interacting Rna Pirna Biogenesis,
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,0.33004926108374383,0.8976934523809524,0.11623414877971643,0.34941321588965124,1.1008765440995365,17,,Enriched in ΔSX,Reactome Regulation Of Runx1 Expression And Activity,
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,0.3295081967213115,0.8976934523809524,0.0911073131586733,-0.34955945553132983,-1.0861054474946554,20,,Enriched in ΔHC,Reactome Signaling By Erbb2 In Cancer,
