pathway,pval,padj,log2err,ES,NES,size,leadingEdge,direction,path_clean,signif
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,0.07862407862407862,0.32391836734693874,0.2529611230696109,0.33685863612739475,1.3440385267504262,42,,Enriched in ΔSX,Reactome Scf Beta Trcp Mediated Degradation Of Emi1,
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,0.0794392523364486,0.32391836734693874,0.24504178543099617,0.41112407539390133,1.4166491679312994,24,,Enriched in ΔSX,Reactome Tnfr1 Induced Proapoptotic Signaling,
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,0.08133971291866028,0.32800404559069507,0.24504178543099617,0.36764157677487386,1.3678689505492152,32,,Enriched in ΔSX,Reactome Assembly Of Collagen Fibrils And Other Multimeric Structures,
REACTOME_SIGNAL_TRANSDUCTION_BY_L1,0.08258527827648116,0.3316785265193089,0.2089550275493539,-0.4518407173091206,-1.3912222684042155,20,,Enriched in ΔHC,Reactome Signal Transduction By L1,
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.08311688311688312,0.33246753246753247,0.2529611230696109,0.279689920809964,1.258773677929989,71,,Enriched in ΔSX,Reactome Degradation Of The Extracellular Matrix,
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,0.08370044052863436,0.33291609977324266,0.18643255843407516,-0.28104048245425384,-1.2724321010990676,115,,Enriched in ΔHC,Reactome Anti Inflammatory Response Favouring Leishmania Parasite Infection,
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,0.08390022675736962,0.33291609977324266,0.2343926472946861,0.40946784095630084,1.4024042478688288,23,,Enriched in ΔSX,Reactome Mitochondrial Calcium Ion Transport,
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,0.08513931888544891,0.33648686985802917,0.19002330527910832,-0.2939044494757975,-1.2670385251703984,84,,Enriched in ΔHC,Reactome Fcgr3a Mediated Il10 Synthesis,
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,0.0855614973262032,0.3368135132841015,0.20429475651688608,-0.4419515722367173,-1.3947214846848108,21,,Enriched in ΔHC,Reactome Sema4d In Semaphorin Signaling,
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,0.0867579908675799,0.33773406468696804,0.23112670967383428,0.4360636117225236,1.400385478074789,18,,Enriched in ΔSX,Reactome Activation Of Irf3 Irf7 Mediated By Tbk1 Ikk Ikbke,
REACTOME_REGULATED_NECROSIS,0.08616187989556136,0.33773406468696804,0.24891111443470243,0.30605267028525296,1.2859548394060356,56,,Enriched in ΔSX,Reactome Regulated Necrosis,
REACTOME_SLC_TRANSPORTER_DISORDERS,0.08681672025723473,0.33773406468696804,0.19189224038483796,-0.3189255114019158,-1.2949415946787735,63,,Enriched in ΔHC,Reactome Slc Transporter Disorders,
REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES,0.08843537414965986,0.3413536620874031,0.22798720285044224,0.4169057830530644,1.3805022554799695,21,,Enriched in ΔSX,Reactome Evasion By Rsv Of Host Interferon Responses,
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.08828250401284109,0.3413536620874031,0.19002330527910832,-0.3160104049356292,-1.2975764493079376,67,,Enriched in ΔHC,Reactome Trans Golgi Network Vesicle Budding,
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,0.08947368421052632,0.3440228478172175,0.24504178543099617,0.3018434953790835,1.278719738456102,57,,Enriched in ΔSX,Reactome Formation Of Rna Pol Ii Elongation Complex,
REACTOME_COMPLEMENT_CASCADE,0.09147286821705426,0.3503516805842387,0.18302393838448722,-0.29209865011567687,-1.2529994262880226,82,,Enriched in ΔHC,Reactome Complement Cascade,
REACTOME_AGGREPHAGY,0.09223300970873786,0.35190440627333835,0.23112670967383428,0.3559803434899058,1.3306320537890084,33,,Enriched in ΔSX,Reactome Aggrephagy,
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,0.09276729559748427,0.3525868093207065,0.18302393838448722,-0.30746075006006507,-1.296006863113736,75,,Enriched in ΔHC,Reactome Role Of Phospholipids In Phagocytosis,
REACTOME_DEATH_RECEPTOR_SIGNALING,0.09347164863945474,0.35299932125653205,0.2878051305355643,0.25108199826078814,1.2710720754359177,141,,Enriched in ΔSX,Reactome Death Receptor Signaling,
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,0.09358752166377816,0.35299932125653205,0.19189224038483796,-0.40106654546388293,-1.3409486571019866,27,,Enriched in ΔHC,Reactome Transport Of Vitamins Nucleosides And Related Molecules,
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,0.0944741532976827,0.35301846850135044,0.19381330272531053,-0.43473352898183326,-1.3719426088138162,21,,Enriched in ΔHC,Reactome Bbsome Mediated Cargo Targeting To Cilium,
REACTOME_CELLULAR_SENESCENCE,0.09454747130108744,0.35301846850135044,0.2878051305355643,0.23847129278288656,1.2190316339858172,157,,Enriched in ΔSX,Reactome Cellular Senescence,
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,0.09466019417475728,0.35301846850135044,0.22798720285044224,0.3285229192246922,1.3018644725736712,41,,Enriched in ΔSX,Reactome Vif Mediated Degradation Of Apobec3g,
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,0.096045197740113,0.3568420829894835,0.24504178543099617,0.27238098629145446,1.2366398327927959,78,,Enriched in ΔSX,Reactome Switching Of Origins To A Post Replicative State,
REACTOME_PKR_MEDIATED_SIGNALING,0.09651474530831099,0.3572486094994198,0.2377938344236881,0.2821646932755515,1.24899792004505,68,,Enriched in ΔSX,Reactome Pkr Mediated Signaling,
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,0.0976,0.3576959511077158,0.1797823162983236,-0.30960142166049315,-1.269163587245079,65,,Enriched in ΔHC,Reactome Copii Mediated Vesicle Transport,
REACTOME_EPHRIN_SIGNALING,0.09908256880733946,0.3576959511077158,0.19189224038483796,-0.4690038311873317,-1.384528928857811,17,,Enriched in ΔHC,Reactome Ephrin Signaling,
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.09735973597359736,0.3576959511077158,0.18302393838448722,-0.3295775589179008,-1.2880666136860088,51,,Enriched in ΔHC,Reactome Post Translational Modification Synthesis Of Gpi Anchored Proteins,
REACTOME_PROCESSING_OF_SMDT1,0.0989247311827957,0.3576959511077158,0.2089550275493539,0.45314825013638144,1.4163881552781907,16,,Enriched in ΔSX,Reactome Processing Of Smdt1,
REACTOME_RECYCLING_PATHWAY_OF_L1,0.09915966386554621,0.3576959511077158,0.18302393838448722,-0.35956196919135647,-1.310867350933005,38,,Enriched in ΔHC,Reactome Recycling Pathway Of L1,
REACTOME_SUMOYLATION,0.09863945578231292,0.3576959511077158,0.26635065708852557,0.23097056374978178,1.1993824129198634,170,,Enriched in ΔSX,Reactome Sumoylation,
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,0.09777015437392796,0.3576959511077158,0.18643255843407516,-0.39239485266196455,-1.3312985123404435,28,,Enriched in ΔHC,Reactome The Role Of Nef In Hiv 1 Replication And Disease Pathogenesis,
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,0.09977324263038549,0.35860527785993623,0.21392785549235627,0.4024461350805012,1.3326219490630418,21,,Enriched in ΔSX,Reactome Jnk C Jun Kinases Phosphorylation And Activation Mediated By Activated Human Tak1,
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION,0.10204081632653061,0.36087543272897965,0.2114001893849227,0.4003446530925091,1.3711578442821493,23,,Enriched in ΔSX,Reactome Bmal1 Clock Npas2 Activates Circadian Expression,
REACTOME_HIV_TRANSCRIPTION_ELONGATION,0.10319410319410319,0.36087543272897965,0.21925034670375515,0.32468481579396957,1.2954659749703576,42,,Enriched in ΔSX,Reactome Hiv Transcription Elongation,
REACTOME_INFLAMMASOMES,0.10338680926916222,0.36087543272897965,0.1847064712077387,-0.4299293184467882,-1.3567813647520177,21,,Enriched in ΔHC,Reactome Inflammasomes,
REACTOME_MEIOTIC_SYNAPSIS,0.10353535353535354,0.36087543272897965,0.22205604614524838,0.30921530982466994,1.2741261134840687,50,,Enriched in ΔSX,Reactome Meiotic Synapsis,
REACTOME_PHOSPHOLIPID_METABOLISM,0.10354609929078014,0.36087543272897965,0.16318012718068908,-0.25188684035835074,-1.1999062883634484,172,,Enriched in ΔHC,Reactome Phospholipid Metabolism,
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.10289389067524116,0.36087543272897965,0.17520404755855126,-0.3153839515535535,-1.2737805198366354,61,,Enriched in ΔHC,Reactome Regulation Of Insulin Like Growth Factor Igf Transport And Uptake By Insulin Like Growth Factor Binding Proteins Igfbps,
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_APOPTOSIS,0.10151187904967603,0.36087543272897965,0.20658792269689108,0.4612074704297816,1.4068281806478096,15,,Enriched in ΔSX,Reactome Regulation Of Mitf M Dependent Genes Involved In Apoptosis,
REACTOME_SARS_COV_2_INFECTION,0.10116731517509728,0.36087543272897965,0.28201335001172506,0.21746201251088315,1.1827816414838277,264,,Enriched in ΔSX,Reactome Sars Cov 2 Infection,
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,0.10367892976588629,0.36087543272897965,0.25720646646883816,0.24272587658507375,1.2074631059951797,132,,Enriched in ΔSX,Reactome Signaling By Tgfb Family Members,
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.1042830540037244,0.36130536130536134,0.1882041463084906,-0.4702906378429902,-1.3631817465845033,16,,Enriched in ΔHC,Reactome Acyl Chain Remodelling Of Pe,
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.1048951048951049,0.36130536130536134,0.2114001893849227,0.3901990320353885,1.364338911832721,25,,Enriched in ΔSX,Reactome Gap Junction Trafficking And Regulation,
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY,0.10460992907801418,0.36130536130536134,0.18302393838448722,-0.4597903542841584,-1.38382783683231,18,,Enriched in ΔHC,Reactome Respiratory Syncytial Virus Rsv Attachment And Entry,
REACTOME_DOWNSTREAM_TCR_SIGNALING,0.10526315789473684,0.3613185212165361,0.2377938344236881,0.26734810682496973,1.2450251331508466,87,,Enriched in ΔSX,Reactome Downstream Tcr Signaling,
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.10760401721664276,0.3659526327439069,0.1608014010700223,-0.2598351700770194,-1.2182035283011783,149,,Enriched in ΔHC,Reactome Cell Surface Interactions At The Vascular Wall,
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,0.10760667903525047,0.3659526327439069,0.1847064712077387,-0.475696350043379,-1.3673809592594752,15,,Enriched in ΔHC,Reactome Polo Like Kinase Mediated Events,
REACTOME_TRIGLYCERIDE_METABOLISM,0.10771992818671454,0.3659526327439069,0.18138312849840757,-0.43623543154021227,-1.3431734312037737,20,,Enriched in ΔHC,Reactome Triglyceride Metabolism,
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,0.10825688073394496,0.36652158937909013,0.18302393838448722,-0.4612515083913507,-1.3616435823784294,17,,Enriched in ΔHC,Reactome Rho Gtpases Activate Rocks,
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,0.10922330097087378,0.3677966101694915,0.2114001893849227,0.32267573232468727,1.2786933498173676,41,,Enriched in ΔSX,Reactome Ncam Signaling For Neurite Out Growth,
REACTOME_SIGNALING_BY_MET,0.109375,0.3677966101694915,0.21925034670375515,0.2867565494473009,1.2419792966924965,62,,Enriched in ΔSX,Reactome Signaling By Met,
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,0.11091854419410745,0.3680435320306703,0.17520404755855126,-0.401461272474003,-1.3339014578050363,26,,Enriched in ΔHC,Reactome Purinergic Signaling In Leishmaniasis Infection,
REACTOME_RHOH_GTPASE_CYCLE,0.11013986013986014,0.3680435320306703,0.17669426893849804,-0.363945469988325,-1.2962897013446781,35,,Enriched in ΔHC,Reactome Rhoh Gtpase Cycle,
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,0.11093247588424437,0.3680435320306703,0.16823816568963962,-0.31571934985136146,-1.2620197512637343,57,,Enriched in ΔHC,Reactome Signaling By Braf And Raf1 Fusions,
REACTOME_SIGNALING_BY_NOTCH,0.11072664359861592,0.3680435320306703,0.2529611230696109,0.22309430284879417,1.185530093056694,190,,Enriched in ΔSX,Reactome Signaling By Notch,
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,0.11131725417439703,0.3680890538033395,0.18138312849840757,-0.4745191542132873,-1.3639971301356226,15,,Enriched in ΔHC,Reactome Transcriptional Regulation Of Pluripotent Stem Cells,
REACTOME_COLLAGEN_DEGRADATION,0.11217183770883055,0.3696826013526907,0.20658792269689108,0.33544548861879164,1.2715969632890933,34,,Enriched in ΔSX,Reactome Collagen Degradation,
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.11295681063122924,0.370167670033335,0.24504178543099617,0.22556159088732144,1.1693031950704094,165,,Enriched in ΔSX,Reactome Separation Of Sister Chromatids,
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.11306532663316583,0.370167670033335,0.2114001893849227,0.3198521867970334,1.278466334163227,43,,Enriched in ΔSX,Reactome Tgf Beta Receptor Signaling Activates Smads,
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,0.11455108359133127,0.37379827277171257,0.2343926472946861,0.24377741518553908,1.1965603983593232,118,,Enriched in ΔSX,Reactome Host Interactions Of Hiv Factors,
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,0.11616161616161616,0.3765762197134746,0.2089550275493539,0.30307362943211824,1.2477130953082913,51,,Enriched in ΔSX,Reactome Non Integrin Membrane Ecm Interactions,
REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS,0.11581920903954802,0.3765762197134746,0.22205604614524838,0.2674587429081581,1.2142923028959336,78,,Enriched in ΔSX,Reactome Rna Polymerase Ii Pre Transcription Events,
REACTOME_HCMV_LATE_EVENTS,0.11731843575418995,0.37768893965353134,0.21925034670375515,0.26726839553407966,1.223739346552082,79,,Enriched in ΔSX,Reactome Hcmv Late Events,
REACTOME_SULFUR_AMINO_ACID_METABOLISM,0.11764705882352941,0.37768893965353134,0.1723243449009459,-0.42501425476344656,-1.3412702876377158,21,,Enriched in ΔHC,Reactome Sulfur Amino Acid Metabolism,
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,0.11727416798732171,0.37768893965353134,0.1619789488834018,-0.31179584431041996,-1.2589990250123133,59,,Enriched in ΔHC,Reactome Synthesis Of Substrates In N Glycan Biosythesis,
REACTOME_DEGRADATION_OF_AXIN,0.12039312039312039,0.3844276632068456,0.20207170902115992,0.31678620103338595,1.2639511452832566,42,,Enriched in ΔSX,Reactome Degradation Of Axin,
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,0.12052117263843648,0.3844276632068456,0.1619789488834018,-0.31570608448517484,-1.25020681551784,53,,Enriched in ΔHC,Reactome Golgi Associated Vesicle Biogenesis,
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE,0.12134831460674157,0.38582541054451164,0.19189224038483796,0.39959230439566745,1.314166556689645,20,,Enriched in ΔSX,Reactome Conversion From Apc C Cdc20 To Apc C Cdh1 In Late Anaphase,
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,0.1232876712328767,0.3894948084809354,0.19189224038483796,0.4182107093365987,1.3430522253780597,18,,Enriched in ΔSX,Reactome Met Activates Ptk2 Signaling,
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,0.12293144208037825,0.3894948084809354,0.19578900214894943,0.33182692832639715,1.2794433605864037,36,,Enriched in ΔSX,Reactome Runx1 Interacts With Co Factors Whose Precise Effect On Runx1 Targets Is Not Known,
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,0.12383177570093458,0.3899718142708797,0.19381330272531053,0.39034119604914386,1.345035632035211,24,,Enriched in ΔSX,Reactome Apc C Cdc20 Mediated Degradation Of Cyclin B,
REACTOME_ONCOGENIC_MAPK_SIGNALING,0.12579617834394904,0.3949044585987261,0.1563124030731863,-0.29316511200532086,-1.227949871618397,73,,Enriched in ΔHC,Reactome Oncogenic Mapk Signaling,
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.12735849056603774,0.3985477054937206,0.15419096658142434,-0.2921350614975668,-1.2287332446401666,74,,Enriched in ΔHC,Reactome Binding And Uptake Of Ligands By Scavenger Receptors,
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,0.13089005235602094,0.40589928057553964,0.19991523130966152,0.2875762604698734,1.2251450069321095,58,,Enriched in ΔSX,Reactome Dna Double Strand Break Response,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.1301775147928994,0.40589928057553964,0.21392785549235627,0.26195903548052013,1.2180659556967954,86,,Enriched in ΔSX,Reactome Transcriptional Regulation By Runx2,
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.13093525179856116,0.40589928057553964,0.1446305280344838,-0.2555705570809973,-1.1948343631155438,148,,Enriched in ΔHC,Reactome Transmission Across Chemical Synapses,
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,0.1324200913242009,0.40922345979316915,0.1847064712077387,0.4140919268022599,1.3298250651808305,18,,Enriched in ΔSX,Reactome Pre Notch Processing In Golgi,
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,0.13411764705882354,0.41318231640482284,0.18643255843407516,0.3726612125011953,1.3298684434933306,27,,Enriched in ΔSX,Reactome Postmitotic Nuclear Pore Complex Npc Reformation,
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,0.1347068145800317,0.41371256985570104,0.15016980212840597,-0.30394718765037987,-1.2273069698968866,59,,Enriched in ΔHC,Reactome Translation Of Sars Cov 2 Structural Proteins,
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,0.13544018058690746,0.4141321994588327,0.18138312849840757,0.37779203911629755,1.2785951049204696,22,,Enriched in ΔSX,Reactome Effects Of Pip2 Hydrolysis,
REACTOME_SIGNALING_BY_ERBB2,0.135678391959799,0.4141321994588327,0.19189224038483796,0.31203025590517697,1.2472016571462288,43,,Enriched in ΔSX,Reactome Signaling By Erbb2,
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,0.1367713004484305,0.41618751547497873,0.1797823162983236,0.40476042739086243,1.3279810644861947,19,,Enriched in ΔSX,Reactome Activation Of Ampk Downstream Of Nmdars,
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.13842482100238662,0.4173781836910867,0.1847064712077387,0.36268099984462465,1.3013826878454848,28,,Enriched in ΔSX,Reactome Antigen Presentation Folding Assembly And Peptide Loading Of Class I Mhc,
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,0.13793103448275862,0.4173781836910867,0.2377938344236881,0.2092724356203326,1.1372575494570873,248,,Enriched in ΔSX,Reactome Intracellular Signaling By Second Messengers,
REACTOME_KEAP1_NFE2L2_PATHWAY,0.13803680981595093,0.4173781836910867,0.2114001893849227,0.24855207351218594,1.1910602726175037,106,,Enriched in ΔSX,Reactome Keap1 Nfe2l2 Pathway,
REACTOME_ERK_MAPK_TARGETS,0.1449016100178891,0.43036645849624544,0.15419096658142434,-0.4100098584299609,-1.3007321495059563,22,,Enriched in ΔHC,Reactome Erk Mapk Targets,
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,0.1432225063938619,0.43036645849624544,0.1882041463084906,0.29417884403648137,1.225780275628168,54,,Enriched in ΔSX,Reactome G1 S Dna Damage Checkpoints,
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,0.1441717791411043,0.43036645849624544,0.14205664357582118,-0.27602814326515485,-1.1937324219943803,85,,Enriched in ΔHC,Reactome Glycosaminoglycan Metabolism,
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,0.14453781512605043,0.43036645849624544,0.14920754243532175,-0.3419732759175506,-1.2467436511711525,38,,Enriched in ΔHC,Reactome Interleukin 2 Family Signaling,
REACTOME_STIMULI_SENSING_CHANNELS,0.14469453376205788,0.43036645849624544,0.1455161460903603,-0.3046587074522647,-1.2178072277807837,57,,Enriched in ΔHC,Reactome Stimuli Sensing Channels,
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA,0.14616755793226383,0.4328304999068827,0.15315880868307333,-0.4173980104201989,-1.3172347591195663,21,,Enriched in ΔHC,Reactome G Beta Gamma Signalling Through Pi3kgamma,
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,0.14742014742014742,0.43394892059580487,0.18138312849840757,0.31063185744003463,1.2393958155122378,42,,Enriched in ΔSX,Reactome Activation Of Gene Expression By Srebf Srebp,
REACTOME_SIGNALING_BY_FGFR,0.14736842105263157,0.43394892059580487,0.1882041463084906,0.27895591032758926,1.2085512100640492,63,,Enriched in ΔSX,Reactome Signaling By Fgfr,
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.14834437086092717,0.4345921317795496,0.12878871306171366,-0.22628938844478183,-1.1481670889835196,282,,Enriched in ΔHC,Reactome Asparagine N Linked Glycosylation,
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.1485148514851485,0.4345921317795496,0.1455161460903603,-0.3160729436798625,-1.2296346803206288,50,,Enriched in ΔHC,Reactome Plasma Lipoprotein Assembly Remodeling And Clearance,
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,0.15192743764172337,0.4421818181818182,0.17093233537005617,0.3783106315958191,1.2956925640969617,23,,Enriched in ΔSX,Reactome Abortive Elongation Of Hiv 1 Transcript In The Absence Of Tat,
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS,0.152,0.4421818181818182,0.14122511964253093,-0.2913645599558446,-1.1944043671580815,65,,Enriched in ΔHC,Reactome G Alpha 12 13 Signalling Events,
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,0.15319148936170213,0.4431486880466472,0.2377938344236881,0.19332086864810305,1.1080337269371243,389,,Enriched in ΔSX,Reactome Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers,
REACTOME_SIGNALING_BY_NOTCH1,0.1532258064516129,0.4431486880466472,0.18643255843407516,0.2729429202075755,1.194244360569364,66,,Enriched in ΔSX,Reactome Signaling By Notch1,
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,0.1537242472266244,0.443297829211661,0.13959967345192228,-0.2981501984262365,-1.2038993334117216,59,,Enriched in ΔHC,Reactome Transcriptional Regulation Of Granulopoiesis,
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,0.15555555555555556,0.4459858702633269,0.1882041463084906,0.2586404705160596,1.1764223000610168,77,,Enriched in ΔSX,Reactome G Alpha S Signalling Events,
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,0.1554054054054054,0.4459858702633269,0.14375898903927542,-0.3380468674139062,-1.2410305611668289,39,,Enriched in ΔHC,Reactome Signaling By Moderate Kinase Activity Braf Mutants,
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,0.1561771561771562,0.44647763379751854,0.17093233537005617,0.36808170476586133,1.287005223786006,25,,Enriched in ΔSX,Reactome Assembly And Cell Surface Presentation Of Nmda Receptors,
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,0.15990453460620524,0.4468318262798749,0.17093233537005617,0.322681614757632,1.2232120429597568,34,,Enriched in ΔSX,Reactome Diseases Associated With O Glycosylation Of Proteins,
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,0.15764705882352942,0.4468318262798749,0.17093233537005617,0.36602942575994585,1.2901063886305713,26,,Enriched in ΔSX,Reactome Downregulation Of Tgf Beta Receptor Signaling,
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,0.15766738660907129,0.4468318262798749,0.16318012718068908,0.4309569872833987,1.3145546705745974,15,,Enriched in ΔSX,Reactome Foxo Mediated Transcription Of Cell Cycle Genes,
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION,0.1595197255574614,0.4468318262798749,0.1429011493869481,-0.36835076734037703,-1.2497228881902673,28,,Enriched in ΔHC,Reactome Glucagon Like Peptide 1 Glp1 Regulates Insulin Secretion,
REACTOME_MAP2K_AND_MAPK_ACTIVATION,0.1590909090909091,0.4468318262798749,0.1446305280344838,-0.34743614857961647,-1.2374873117477294,35,,Enriched in ΔHC,Reactome Map2k And Mapk Activation,
REACTOME_METAL_ION_SLC_TRANSPORTERS,0.15828677839851024,0.4468318262798749,0.15016980212840597,-0.44240364830896606,-1.2823486786026856,16,,Enriched in ΔHC,Reactome Metal Ion Slc Transporters,
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,0.15776699029126215,0.4468318262798749,0.1737478389995708,0.31359425797028884,1.2427054533001871,41,,Enriched in ΔSX,Reactome Negative Regulation Of Mapk Pathway,
REACTOME_NGF_STIMULATED_TRANSCRIPTION,0.15990453460620524,0.4468318262798749,0.17093233537005617,0.3366443448019567,1.2464347896790313,31,,Enriched in ΔSX,Reactome Ngf Stimulated Transcription,
REACTOME_INTRA_GOLGI_TRAFFIC,0.16101694915254236,0.448532168773021,0.14122511964253093,-0.33183016145280686,-1.2256741800618156,41,,Enriched in ΔHC,Reactome Intra Golgi Traffic,
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,0.16141732283464566,0.448532168773021,0.22205604614524838,0.21096305927254838,1.1247010337810384,219,,Enriched in ΔSX,Reactome Signaling By Nuclear Receptors,
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,0.16546762589928057,0.4487099677995781,0.14375898903927542,-0.4147182691108599,-1.2668074541086911,19,,Enriched in ΔHC,Reactome Antigen Processing Ub Atp Independent Proteasomal Degradation,
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.16810344827586207,0.4487099677995781,0.12563992130984047,-0.24352187416394694,-1.1580014401183165,173,,Enriched in ΔHC,Reactome Cellular Response To Chemical Stress,
