pathway,pval,padj,log2err,ES,NES,size,leadingEdge,direction,path_clean,signif
HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_28DY_DN,0.25102880658436216,0.6048886905647282,0.12267918956880833,-0.2771775318402157,-1.1138265093664041,62,,Enriched in ΔHC,Howard Nk Cell Inact Monov Influenza A Indonesia 05 2005 H5n1 Age 18 49yo 28dy Dn,
NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_CORRELATED_WITH_HAI_28DY_RESPONSE_AT_3DY_POSITIVE,0.24946236559139784,0.6048886905647282,0.12625398784911535,-0.20051930338073448,-1.0617106498959232,419,,Enriched in ΔHC,Nakaya Pbmc Fluarix Fluvirin Age 18 50yo Correlated With Hai 28dy Response At 3dy Positive,
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_3DY_UP,0.275049115913556,0.6548788474132287,0.11331290842208036,-0.35522373980153915,-1.1194363579463704,21,,Enriched in ΔHC,Anderson Blood Cn54gp140 Adjuvanted With Gla Af Age 18 45yo 3dy Up,
ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_NON_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP,0.2816326530612245,0.6626650660264105,0.11426650248443287,0.3903020418312119,1.1602018008787294,17,,Enriched in ΔSX,Erwin Cohen Pbmc Tc 83 Age 18 45yo Non Responders Previously Immunized 24hr Deg Canonical Pathway Members Up,
NAKAYA_PBMC_FLUMIST_AGE_18_50YO_3DY_IFN_SUBSET_UP,0.2874015748031496,0.6683757553561619,0.11056471633661853,0.31512870024233364,1.1155864571812715,32,,Enriched in ΔSX,Nakaya Pbmc Flumist Age 18 50yo 3dy Ifn Subset Up,
SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_HIGH_VS_LOW_RESPONDERS_MEDIUM_HIGH_ADVERSE_EVENTS_SCORE_1DY_CORRELATED_WITH_TRANSITIONAL_B_CELLS_UP,0.2907662082514735,0.668428064945916,0.10968406197054928,-0.3503413012961617,-1.104050057522276,21,,Enriched in ΔHC,Sobolev Pbmc Pandemrix Age 18 64yo High Vs Low Responders Medium High Adverse Events Score 1dy Correlated With Transitional B Cells Up,
LI_PBMC_MENOMUNE_A_C_Y_W_135_AGE_18_45YO_3DY_UP,0.3040816326530612,0.6833295115799128,0.10925003948071095,0.3666018892447638,1.1453737276084028,20,,Enriched in ΔSX,Li Pbmc Menomune A C Y W 135 Age 18 45yo 3dy Up,
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_7DY_DN,0.30196078431372547,0.6833295115799128,0.10714023727672473,0.26828191100523435,1.0998235296780177,72,,Enriched in ΔSX,Thakar Pbmc Inactivated Influenza Age 21 30yo Nonresponder 7dy Dn,
NAKAYA_MYELOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP,0.32264957264957267,0.7091199398891708,0.10839425585339667,-0.19778779001647528,-1.0397755747488524,389,,Enriched in ΔHC,Nakaya Myeloid Dendritic Cell Fluarix Fluvirin Age 18 50yo 7dy Up,
SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_CORRELATED_WITH_AGE_1DY_POSITIVE,0.32170542635658916,0.7091199398891708,0.10244940562982624,0.3144193992451099,1.0871468764110672,29,,Enriched in ΔSX,Sobolev Pbmc Pandemrix Age 18 64yo Correlated With Age 1dy Positive,
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_2MO_DN,0.3314917127071823,0.7206341580590919,0.09754492162471996,0.21145277021765801,1.0418507841108622,229,,Enriched in ΔSX,Garcia Pineres Pbmc Hpv 16 L1 Vlp Age 18 25yo 2mo Dn,
LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_DT_ANTIBODY_3DY_NEGATIVE,0.3402061855670103,0.7316262055204522,0.10282184284081514,0.3242803149544109,1.0834696608493908,27,,Enriched in ΔSX,Li Pbmc Menactra Age 18 45yo Correlated With Anti Dt Antibody 3dy Negative,
VOIGT_PBMC_FLUARIX_AGE_50_74YO_FEMALES_VS_MALES_0DY_TO_28D_UP,0.34637964774951074,0.7369779739351292,0.09854998035316907,-0.350842799058223,-1.074770060926031,19,,Enriched in ΔHC,Voigt Pbmc Fluarix Age 50 74yo Females Vs Males 0dy To 28d Up,
LI_PBMC_MENACTRA_AGE_18_45YO_ANTI_DT_ANTIBODY_CORRELATION_PROFILE_3DY_UP,0.35247524752475246,0.7420531526836893,0.09821233512174378,-0.3657543427663787,-1.0671445098379033,16,,Enriched in ΔHC,Li Pbmc Menactra Age 18 45yo Anti Dt Antibody Correlation Profile 3dy Up,
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_DN,0.35833333333333334,0.7465277777777778,0.10027910675413045,-0.24136826438456763,-1.0433401481841833,98,,Enriched in ΔHC,Garcia Pineres Pbmc Hpv 16 L1 Vlp Age 18 25yo Stimulated Vs Unstimulated 0dy Vaccination Independent Dn,
QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_7DY_UP,0.3655705996131528,0.7537538136353665,0.09466462231533423,-0.31291096159100007,-1.0586127339490117,27,,Enriched in ΔHC,Qiu Pbmc Heptatitis B Surface Antigen Age Under50 Non Responders Vs Responders 7dy Up,
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_60DY_DN,0.3735408560311284,0.7623282776145478,0.09374654224917187,0.298873042018546,1.0561009667849017,31,,Enriched in ΔSX,Gaucher Pbmc Yf Vax Stamaril Unknown Age 60dy Dn,
HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_0DY_NEGATIVE,0.388412017167382,0.7714521452145214,0.09721508088464663,-0.19361519830775015,-1.0218838007874675,404,,Enriched in ΔHC,Haralambieva Pbmc Fluarix Age 50 74yo Corr With 28d Mem B Cell Response At 0dy Negative,
HOEK_NK_CELL_2011_2012_TIV_3D_VS_0DY_ADULT_3D_DN,0.3877995642701525,0.7714521452145214,0.09821233512174378,-0.2064404505901348,-1.0252472095205112,229,,Enriched in ΔHC,Hoek Nk Cell 2011 2012 Tiv 3d Vs 0dy Adult 3d Dn,
QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_28D_PEAK_T_CELL_RESPONSE_14DY_NEGATIVE,0.38958333333333334,0.7714521452145214,0.09528798461948437,-0.2960812765246398,-1.061863201745339,36,,Enriched in ΔHC,Qi Pbmc Zostavax Age 50 75yo Correlated With 28d Peak T Cell Response 14dy Negative,
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_7MO_CORRELATED_WITH_ANTIBODY_RESPONSE_POSITIVE,0.40480961923847697,0.793744351447994,0.09082414190071554,0.372630619963749,1.0720259851630844,15,,Enriched in ΔSX,Garcia Pineres Pbmc Hpv 16 L1 Vlp Age 18 25yo 7mo Correlated With Antibody Response Positive,
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_1DY_DN,0.4467680608365019,0.8021763392857143,0.0824344091527096,0.23561465395220194,1.0006606520620833,83,,Enriched in ΔSX,Anderson Blood Cn54gp140 Adjuvanted With Gla Af Age 18 45yo 1dy Dn,
FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_1DY_NEGATIVE,0.4383561643835616,0.8021763392857143,0.08504274637643215,-0.3259968702436983,-0.9986571679225776,19,,Enriched in ΔHC,Franco Blood Sanofi Pasteur Sa Inactivated Influenza Vaccine Correlated With Antibody Response Age 18 40yo 1dy Negative,
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_192HR_UP,0.4215885947046843,0.8021763392857143,0.08943668337186206,-0.28080883423347186,-1.0192884838596727,38,,Enriched in ΔHC,Fuller Pbmc F Tularensis Vaccine Lvs Age 22 54yo 192hr Up,
HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_7DY_UP,0.43584521384928715,0.8021763392857143,0.08756971155485113,0.33312652234001233,1.0275058697179764,19,,Enriched in ΔSX,Hoek Myeloid Dendritic Cell 2011 2012 Tiv Adult 7dy Up,
LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_POLYSACCHARIDE_ANTIBODY_3DY_POSITIVE,0.44921875,0.8021763392857143,0.08359906036841593,0.25544028877501285,1.012580824043669,59,,Enriched in ΔSX,Li Pbmc Menactra Age 18 45yo Correlated With Anti Polysaccharide Antibody 3dy Positive,
LI_PBMC_MENOMUNE_A_C_Y_W_135_AGE_18_45YO_CORRELATED_WITH_ANTIBODY_RESPONSE_3DY_POSITIVE,0.4393305439330544,0.8021763392857143,0.0886261133285098,-0.2704238157036608,-1.005603944474011,42,,Enriched in ΔHC,Li Pbmc Menomune A C Y W 135 Age 18 45yo Correlated With Antibody Response 3dy Positive,
NAKAYA_PBMC_FLUAD_IMUVAC_MALE_AGE_14_27YO_CORRELATED_WITH_HAI_RESPONSE_MF59_ADJUVANTED_AND_NON_1DY_GENES_IN_BTM_M75_POSITIVE,0.4460285132382892,0.8021763392857143,0.08628656262672446,0.33135567292425644,1.022043806366507,19,,Enriched in ΔSX,Nakaya Pbmc Fluad Imuvac Male Age 14 27yo Correlated With Hai Response Mf59 Adjuvanted And Non 1dy Genes In Btm M75 Positive,
NAKAYA_PBMC_FLUMIST_AGE_18_50YO_7DY_IFN_SUBSET_UP,0.43661971830985913,0.8021763392857143,0.08679497567717195,-0.2909391167133626,-1.0267754786258516,33,,Enriched in ΔHC,Nakaya Pbmc Flumist Age 18 50yo 7dy Ifn Subset Up,
QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_CONTRACTION_OF_VZV_SPECIFIC_T_CELLS_PEAK_TO_28DY_AT_1DYPOSITIVE,0.43667296786389415,0.8021763392857143,0.0833634065110386,0.20002627417365015,1.005167171539721,286,,Enriched in ΔSX,Qi Pbmc Zostavax Age 50 75yo Correlated With Contraction Of Vzv Specific T Cells Peak To 28dy At 1dypositive,
SCHERER_PBMC_YF_VAX_OR_APSV_WETVAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_DN,0.44763860369609854,0.8021763392857143,0.08653997374441245,0.31751609951387383,1.014343348452024,23,,Enriched in ΔSX,Scherer Pbmc Yf Vax Or Apsv Wetvax Age 18 40yo Joint To Vaccinia And Yellow Fever Dn,
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_DN,0.45714285714285713,0.8091024020227561,0.08504274637643215,0.3390595759903729,1.0078797662025225,17,,Enriched in ΔSX,Fuller Pbmc F Tularensis Vaccine Lvs Age 22 54yo 18hr Dn,
LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_DT_ANTIBODY_3DY_POSITIVE,0.46332046332046334,0.812842918106076,0.08130273453844984,0.27036052061693927,0.9931673590333493,39,,Enriched in ΔSX,Li Pbmc Menactra Age 18 45yo Correlated With Anti Dt Antibody 3dy Positive,
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_10DY_DN,0.47609942638623326,0.8152349036540568,0.07934349601349727,0.22704071671001466,0.9906612305515669,102,,Enriched in ΔSX,Gaucher Pbmc Yf Vax Stamaril Unknown Age 10dy Dn,
HOEK_B_CELL_2011_2012_TIV_ADULT_3DY_UP,0.47834645669291337,0.8152349036540568,0.08063884959506612,0.2797697934437249,0.990412464666693,32,,Enriched in ΔSX,Hoek B Cell 2011 2012 Tiv Adult 3dy Up,
HOEK_NK_CELL_2011_2012_TIV_1D_VS_0DY_ADULT_1D_DN,0.48098859315589354,0.8152349036540568,0.07850290473486872,0.2589464945502669,0.9857418621170171,48,,Enriched in ΔSX,Hoek Nk Cell 2011 2012 Tiv 1d Vs 0dy Adult 1d Dn,
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_70PLS_NONRESPONDER_2DY_DN,0.476280834914611,0.8152349036540568,0.07892096381800347,0.21497756609249688,0.9947654064006118,147,,Enriched in ΔSX,Thakar Pbmc Inactivated Influenza Age 70pls Nonresponder 2dy Dn,
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_DN,0.4896030245746692,0.8228622261759146,0.077274697304471,0.24651281864801794,0.9867962894966185,60,,Enriched in ΔSX,Thakar Pbmc Inactivated Influenza Age 21 30yo Nonresponder 28dy Dn,
KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MOS_DN,0.5414364640883977,0.8949363042783434,0.07078990945026231,0.19011052522507335,0.9676408606929028,311,,Enriched in ΔSX,Kannan Blood 2012 2013 Tiv Age 65pls Revaccinated In 6 9 Mo Vs Revaccinated In 12 13 Mos Dn,
NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_CORRELATED_WITH_HAI_28DY_RESPONSE_AT_7DY_POSITIVE,0.5374732334047109,0.8949363042783434,0.07892096381800347,-0.20701049709203972,-0.9674091154848536,153,,Enriched in ΔHC,Nakaya Pbmc Fluarix Fluvirin Age 18 50yo Correlated With Hai 28dy Response At 7dy Positive,
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_6HR_UP,0.5789473684210527,0.9001217246460376,0.0721797965581253,-0.2640108474584351,-0.9218262281180154,32,,Enriched in ΔHC,Anderson Blood Cn54gp140 Adjuvanted With Gla Af Age 18 45yo 6hr Up,
ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_NAIVE_NOT_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP,0.5785123966942148,0.9001217246460376,0.07325586558284547,0.2918451994355123,0.9412058731423646,24,,Enriched in ΔSX,Erwin Cohen Pbmc Tc 83 Age 18 45yo Naive Not Previously Immunized 24hr Deg Canonical Pathway Members Up,
ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP,0.5805785123966942,0.9001217246460376,0.07307443991269867,0.29011691909218756,0.9356321388040234,24,,Enriched in ΔSX,Erwin Cohen Pbmc Tc 83 Age 18 45yo Responders Previously Immunized 24hr Deg Canonical Pathway Members Up,
FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_0DY_POSITIVE,0.575,0.9001217246460376,0.07399014391013414,0.2978497939497377,0.9336263122225292,22,,Enriched in ΔSX,Franco Blood Sanofi Pasteur Sa Inactivated Influenza Vaccine Correlated With Antibody Response Age 18 40yo 0dy Positive,
HOEK_NK_CELL_2011_2012_TIV_7D_VS_0DY_ADULT_7D_DN,0.5613682092555332,0.9001217246460376,0.07343814108388569,0.31724915694218747,0.932420087495326,16,,Enriched in ΔSX,Hoek Nk Cell 2011 2012 Tiv 7d Vs 0dy Adult 7d Dn,
LI_PBMC_MENOMUNE_A_C_Y_W_135_AGE_18_45YO_CORRELATED_WITH_ANTIBODY_RESPONSE_3DY_NEGATIVE,0.5537190082644629,0.9001217246460376,0.0755015292281669,0.2957306151849417,0.9537364068980547,24,,Enriched in ΔSX,Li Pbmc Menomune A C Y W 135 Age 18 45yo Correlated With Antibody Response 3dy Negative,
NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_GENES_IN_BTM_M40_AND_M53_UP,0.5703125,0.9001217246460376,0.07113273993278939,-0.3066188929750705,-0.9139134675231286,17,,Enriched in ΔHC,Nakaya Pbmc Fluad Male Age 14 27yo 1d Postboost Vs 0d Preimm Mf59 Adjuvanted 1dy Genes In Btm M40 And M53 Up,
QUEREC_MODEL_PBMC_YF_17D_VACCINE_AGE_18_45_7DY_PREDICTIVE,0.5681381957773513,0.9001217246460376,0.07045008506584192,0.2609195926238245,0.9341085331513838,34,,Enriched in ΔSX,Querec Model Pbmc Yf 17d Vaccine Age 18 45 7dy Predictive,
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_192HR_DN,0.6083499005964215,0.9163771644281532,0.06879430956047748,0.2684380361018844,0.9145374401660225,28,,Enriched in ΔSX,Fuller Pbmc F Tularensis Vaccine Lvs Age 22 54yo 192hr Dn,
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_336HR_DN,0.6157024793388429,0.9163771644281532,0.07011321576425601,0.284255947369991,0.9167304024796894,24,,Enriched in ΔSX,Fuller Pbmc F Tularensis Vaccine Lvs Age 22 54yo 336hr Dn,
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_12MO_CORRELATED_WITH_ANTIBODY_RESPONSE_POSITIVE,0.6212424849699398,0.9163771644281532,0.06815134386794833,0.29527764616605695,0.8957898114735787,18,,Enriched in ΔSX,Garcia Pineres Pbmc Hpv 16 L1 Vlp Age 18 25yo 12mo Correlated With Antibody Response Positive,
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_3DY_DN,0.6242171189979123,0.9163771644281532,0.06994587365016587,-0.21216545441567275,-0.9234543871250142,102,,Enriched in ΔHC,Gaucher Pbmc Yf Vax Stamaril Unknown Age 3dy Dn,
HOFT_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_BCG_VACCINE_AGE_18_45YO_7DY_UP,0.6363636363636364,0.9163771644281532,0.06847149044920875,-0.24936294738683756,-0.9035880385971764,37,,Enriched in ΔHC,Hoft Cd4 Positive Alpha Beta Memory T Cell Bcg Vaccine Age 18 45yo 7dy Up,
HOWARD_MONOCYTE_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN,0.6198347107438017,0.9163771644281532,0.06977925170762346,-0.2625177211612849,-0.8951186046400605,30,,Enriched in ΔHC,Howard Monocyte Inact Monov Influenza A Indonesia 05 2005 H5n1 Age 18 49yo 1dy Dn,
HOWARD_NEUTROPHIL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN,0.6117424242424242,0.9163771644281532,0.06613262047584399,0.21479849859501335,0.9388867157021029,103,,Enriched in ΔSX,Howard Neutrophil Inact Monov Influenza A Indonesia 05 2005 H5n1 Age 18 49yo 1dy Dn,
PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_3DY_DN,0.6291666666666667,0.9163771644281532,0.06944814420031753,0.28049885355033677,0.9123972758094671,25,,Enriched in ΔSX,Patel Skin Of Body Zostavax Age 70 93yo Vzv Challenge 3dy Dn,
SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP,0.6368821292775665,0.9163771644281532,0.06435833679173605,0.2338494699012255,0.913739611180371,54,,Enriched in ΔSX,Scherer Pbmc Apsv Wetvax Age 18 40yo Joint To Vaccinia And Yellow Fever Up,
SCHERER_PBMC_YF_VAX_AGE_18_40YO_JOINT_TO_VACCINIA_AND_YELLOW_FEVER_UP,0.6368821292775665,0.9163771644281532,0.06435833679173605,0.2338494699012255,0.913739611180371,54,,Enriched in ΔSX,Scherer Pbmc Yf Vax Age 18 40yo Joint To Vaccinia And Yellow Fever Up,
HOFT_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_BCG_VACCINE_AGE_18_45YO_ID_56D_TOP_100_DEG_AFTER_IN_VITRO_RE_STIMULATION_UP,0.6425619834710744,0.9179456906729635,0.06799225915440577,-0.24800117739085592,-0.903902932239437,39,,Enriched in ΔHC,Hoft Cd4 Positive Alpha Beta Memory T Cell Bcg Vaccine Age 18 45yo Id 56d Top 100 Deg After In Vitro Re Stimulation Up,
NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_CORRELATED_WITH_HAI_28DY_RESPONSE_AT_3DY_NEGATIVE,0.6524953789279113,0.9190075759548046,0.061840603575328466,0.18261622002993377,0.944202782084491,358,,Enriched in ΔSX,Nakaya Pbmc Fluarix Fluvirin Age 18 50yo Correlated With Hai 28dy Response At 3dy Negative,
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_VS_70PLS_0DY_UP,0.6510204081632653,0.9190075759548046,0.06674261342419166,0.27797220500803155,0.8684681393144887,20,,Enriched in ΔSX,Thakar Pbmc Inactivated Influenza Age 21 30yo Vs 70pls 0dy Up,
LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_POLYSACCHARIDE_ANTIBODY_3DY_NEGATIVE,0.666015625,0.9314903846153846,0.06350079680659454,-0.28497456891792433,-0.8494000285131292,17,,Enriched in ΔHC,Li Pbmc Menactra Age 18 45yo Correlated With Anti Polysaccharide Antibody 3dy Negative,
HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_3DY_POSITIVE,0.7058823529411765,0.9603841536614646,0.06598161440087301,-0.18020474908985892,-0.9373976400912062,350,,Enriched in ΔHC,Haralambieva Pbmc Fluarix Age 50 74yo Corr With 28d Mem B Cell Response At 3dy Positive,
MATSUMIYA_PBMC_MODIFIED_VACCINIA_ANKARA_VACCINE_AGE_18_55YO_2DY_UP,0.7015503875968992,0.9603841536614646,0.06064040094941603,0.21858565323591245,0.8759368056881106,62,,Enriched in ΔSX,Matsumiya Pbmc Modified Vaccinia Ankara Vaccine Age 18 55yo 2dy Up,
NAKAYA_MONOCYTE_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN,0.69375,0.9603841536614646,0.06464845684219278,-0.20625729434853254,-0.886612255436706,94,,Enriched in ΔHC,Nakaya Monocyte Fluarix Fluvirin Age 18 50yo 7dy Dn,
OVSYANNIKOVA_PBMC_FLUARIX_AGE_50_74YO_COMMON_WITH_BOTH_HAI_AND_VNA_28DY_VS_3DY_USED_IN_HAI_AND_VNA_RESPONSE_MODELS_DN,0.7037773359840954,0.9603841536614646,0.06170540536375225,-0.27622351932687483,-0.8301569410445084,18,,Enriched in ΔHC,Ovsyannikova Pbmc Fluarix Age 50 74yo Common With Both Hai And Vna 28dy Vs 3dy Used In Hai And Vna Response Models Dn,
NAKAYA_PLASMACYTOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP,0.721627408993576,0.970953900319067,0.06407037504997216,-0.1845384831876682,-0.9062859271252883,215,,Enriched in ΔHC,Nakaya Plasmacytoid Dendritic Cell Fluarix Fluvirin Age 18 50yo 7dy Up,
OVSYANNIKOVA_PBMC_FLUARIX_AGE_55_64YO_RESPONDERS_VS_NONRESPONDERS_0DY_UP,0.7233606557377049,0.970953900319067,0.061840603575328466,-0.24135980681747107,-0.8320225659749741,31,,Enriched in ΔHC,Ovsyannikova Pbmc Fluarix Age 55 64yo Responders Vs Nonresponders 0dy Up,
FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_3DY_POSITIVE,0.73828125,0.9714226973684211,0.05859375689456714,-0.2677176318932737,-0.7979637096287968,17,,Enriched in ΔHC,Franco Blood Sanofi Pasteur Sa Inactivated Influenza Vaccine Correlated With Antibody Response Age 18 40yo 3dy Positive,
HOEK_MONOCYTE_2011_2012_TIV_ADULT_1DY_DN,0.7334669338677354,0.9714226973684211,0.06011861425318512,0.27656989968362666,0.7956676217419787,15,,Enriched in ΔSX,Hoek Monocyte 2011 2012 Tiv Adult 1dy Dn,
HOFT_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_BCG_VACCINE_AGE_18_45YO_ID_7DY_TOP_100_DEG_EX_VIVO_UP,0.732943469785575,0.9714226973684211,0.05884381695958071,-0.24849853974978936,-0.8302732202722901,26,,Enriched in ΔHC,Hoft Cd4 Positive Alpha Beta Memory T Cell Bcg Vaccine Age 18 45yo Id 7dy Top 100 Deg Ex Vivo Up,
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_TO_48HR_EARLY_DN,0.8333333333333334,0.9957514604354754,0.05205700307320985,0.21678192923309286,0.787698046154722,36,,Enriched in ΔSX,Fuller Pbmc F Tularensis Vaccine Lvs Age 22 54yo 18hr To 48hr Early Dn,
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_UP,0.8319327731092437,0.9957514604354754,0.056411838821759604,-0.20681832402581152,-0.8030312343998752,50,,Enriched in ΔHC,Fuller Pbmc F Tularensis Vaccine Lvs Age 22 54yo 18hr Up,
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_336HR_UP,0.8326359832635983,0.9957514604354754,0.05617665863071758,-0.21249586183535316,-0.7901917820736631,42,,Enriched in ΔHC,Fuller Pbmc F Tularensis Vaccine Lvs Age 22 54yo 336hr Up,
FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_48HR_UP,0.8243243243243243,0.9957514604354754,0.05291298484305835,0.21184146363226122,0.8147232456344173,52,,Enriched in ΔSX,Fuller Pbmc F Tularensis Vaccine Lvs Age 22 54yo 48hr Up,
HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_0DY_POSITIVE,0.8364312267657993,0.9957514604354754,0.05049830441007088,0.17083304061311033,0.9036126151674064,466,,Enriched in ΔSX,Haralambieva Pbmc Fluarix Age 50 74yo Corr With 28d Mem B Cell Response At 0dy Positive,
HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_1DY_UP,0.8355899419729207,0.9957514604354754,0.052375908409799665,-0.22507028794621542,-0.7614379235613434,27,,Enriched in ΔHC,Hoek Myeloid Dendritic Cell 2011 2012 Tiv Adult 1dy Up,
HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN,0.7713717693836978,0.9957514604354754,0.057366742676855584,0.23620437963611096,0.8047210888788643,28,,Enriched in ΔSX,Howard Dendritic Cell Inact Monov Influenza A Indonesia 05 2005 H5n1 Age 18 49yo 1dy Dn,
LI_PBMC_MENACTRA_AGE_18_45YO_ANTI_POLYSACCHARIDE_ANTIBODY_CORRELATION_PROFILE_3DY_UP,0.7662835249042146,0.9957514604354754,0.05594285930657051,-0.23925603623317265,-0.7936166769906393,25,,Enriched in ΔHC,Li Pbmc Menactra Age 18 45yo Anti Polysaccharide Antibody Correlation Profile 3dy Up,
NAKAYA_MONOCYTE_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP,0.80625,0.9957514604354754,0.0574877409561325,-0.19697853173083657,-0.8317143409829713,82,,Enriched in ΔHC,Nakaya Monocyte Fluarix Fluvirin Age 18 50yo 7dy Up,
NAKAYA_PLASMACYTOID_DENDRITIC_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN,0.7746781115879828,0.9957514604354754,0.060771945185353275,-0.18356452463663991,-0.8802831519735038,185,,Enriched in ΔHC,Nakaya Plasmacytoid Dendritic Cell Fluarix Fluvirin Age 18 50yo 7dy Dn,
